Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction,Date,Tid (UTC),Lufttemperatur
2016-06-12,18 - 19,955.0,1447.0,8085.0,2204.0,12690.0,14735.0,2016-06-12,18:00:00,15.4
2016-06-13,06 - 07,853.0,1507.0,8218.0,2245.0,12823.0,13355.0,2016-06-13,06:00:00,15.4
2016-06-13,18 - 19,964.0,1656.0,8947.0,2506.0,14073.0,16223.0,2016-06-13,18:00:00,17.7
2016-06-14,06 - 07,878.0,1610.0,8037.0,2322.0,12847.0,16520.0,2016-06-14,06:00:00,16.1
2016-06-14,18 - 19,963.0,1635.0,8909.0,2698.0,14204.0,16639.0,2016-06-14,18:00:00,16.1
2016-06-15,06 - 07,977.0,1285.0,8200.0,2277.0,12738.0,16912.0,2016-06-15,06:00:00,16.8
2016-06-15,18 - 19,1022.0,1734.0,9082.0,2561.0,14398.0,16808.0,2016-06-15,18:00:00,18.8
2016-06-16,06 - 07,769.0,1393.0,7826.0,2149.0,12137.0,16022.0,2016-06-16,06:00:00,14.6
2016-06-16,18 - 19,923.0,1446.0,9301.0,2604.0,14274.0,16959.0,2016-06-16,18:00:00,13.5
2016-06-17,06 - 07,789.0,1556.0,8112.0,2195.0,12651.0,16327.0,2016-06-17,06:00:00,13.3
2016-06-17,18 - 19,789.0,1653.0,8370.0,2350.0,13161.0,15446.0,2016-06-17,18:00:00,18.9
2016-06-18,06 - 07,686.0,1215.0,6561.0,1734.0,10196.0,14588.0,2016-06-18,06:00:00,12.3
2016-06-18,18 - 19,988.0,1541.0,7926.0,2049.0,12504.0,14293.0,2016-06-18,18:00:00,13.3
2016-06-19,06 - 07,812.0,1395.0,6385.0,1591.0,10184.0,13520.0,2016-06-19,06:00:00,15.6
2016-06-19,18 - 19,865.0,1657.0,7887.0,2136.0,12545.0,14314.0,2016-06-19,18:00:00,17.3
2016-06-20,06 - 07,871.0,1711.0,8009.0,2215.0,12806.0,13279.0,2016-06-20,06:00:00,15.9
2016-06-20,18 - 19,920.0,1457.0,8967.0,2539.0,13882.0,14336.0,2016-06-20,18:00:00,16.6
2016-06-21,06 - 07,883.0,1360.0,7916.0,2323.0,12482.0,15924.0,2016-06-21,06:00:00,16.8
2016-06-21,18 - 19,1006.0,1496.0,8924.0,2531.0,13958.0,16378.0,2016-06-21,18:00:00,18.8
2016-06-22,06 - 07,998.0,1508.0,7865.0,2165.0,12537.0,16050.0,2016-06-22,06:00:00,17.0
2016-06-22,18 - 19,932.0,1631.0,8977.0,2560.0,14100.0,15948.0,2016-06-22,18:00:00,20.4
2016-06-23,06 - 07,919.0,1475.0,7706.0,2160.0,12259.0,15606.0,2016-06-23,06:00:00,18.5
2016-06-23,18 - 19,966.0,1651.0,8571.0,2467.0,13655.0,16931.0,2016-06-23,18:00:00,21.4
2016-06-24,06 - 07,789.0,1397.0,6066.0,1682.0,9934.0,16294.0,2016-06-24,06:00:00,15.5
2016-06-24,18 - 19,847.0,1512.0,6979.0,1999.0,11337.0,16165.0,2016-06-24,18:00:00,19.9
2016-06-25,06 - 07,777.0,1318.0,5414.0,1447.0,8955.0,16226.0,2016-06-25,06:00:00,20.5
2016-06-25,18 - 19,982.0,1485.0,6949.0,1834.0,11249.0,15364.0,2016-06-25,18:00:00,26.5
2016-06-26,06 - 07,817.0,1284.0,5664.0,1528.0,9293.0,13483.0,2016-06-26,06:00:00,19.9
2016-06-26,18 - 19,876.0,1668.0,7618.0,1865.0,12027.0,13626.0,2016-06-26,18:00:00,18.6
2016-06-27,06 - 07,936.0,1489.0,7417.0,1990.0,11831.0,12026.0,2016-06-27,06:00:00,16.0
2016-06-27,18 - 19,873.0,1753.0,9074.0,2470.0,14169.0,15048.0,2016-06-27,18:00:00,20.5
2016-06-28,06 - 07,865.0,1572.0,7557.0,2147.0,12140.0,16419.0,2016-06-28,06:00:00,18.9
2016-06-28,18 - 19,946.0,1597.0,8711.0,2512.0,13766.0,16898.0,2016-06-28,18:00:00,19.9
2016-06-29,06 - 07,889.0,1564.0,7880.0,2164.0,12497.0,16609.0,2016-06-29,06:00:00,16.4
2016-06-29,18 - 19,905.0,1751.0,8999.0,2546.0,14201.0,16412.0,2016-06-29,18:00:00,17.9
2016-06-30,06 - 07,934.0,1430.0,7827.0,2124.0,12315.0,16514.0,2016-06-30,06:00:00,17.9
2016-06-30,18 - 19,1052.0,1821.0,9099.0,2561.0,14534.0,15244.0,2016-06-30,18:00:00,19.3
2016-07-01,06 - 07,795.0,1453.0,7888.0,1968.0,12104.0,15329.0,2016-07-01,06:00:00,17.0
2016-07-01,18 - 19,739.0,1689.0,8441.0,2472.0,13341.0,15760.0,2016-07-01,18:00:00,19.8
2016-07-02,06 - 07,797.0,1081.0,6376.0,1639.0,9892.0,16438.0,2016-07-02,06:00:00,18.0
2016-07-02,18 - 19,899.0,1422.0,7628.0,2188.0,12136.0,15869.0,2016-07-02,18:00:00,16.7
2016-07-03,06 - 07,767.0,1382.0,6240.0,1525.0,9913.0,14341.0,2016-07-03,06:00:00,14.0
2016-07-03,18 - 19,1055.0,1466.0,7942.0,2161.0,12623.0,15018.0,2016-07-03,18:00:00,17.2
2016-07-04,06 - 07,896.0,1318.0,7855.0,2121.0,12190.0,12906.0,2016-07-04,06:00:00,15.8
2016-07-04,18 - 19,918.0,1528.0,8664.0,2489.0,13599.0,14899.0,2016-07-04,18:00:00,17.8
2016-07-05,06 - 07,1174.0,1562.0,7712.0,2061.0,12509.0,14474.0,2016-07-05,06:00:00,15.8
2016-07-05,18 - 19,1006.0,1467.0,8768.0,2546.0,13787.0,16153.0,2016-07-05,18:00:00,17.8
2016-07-06,06 - 07,873.0,1559.0,7552.0,1883.0,11867.0,16344.0,2016-07-06,06:00:00,16.6
2016-07-06,18 - 19,790.0,1532.0,8624.0,2421.0,13367.0,15919.0,2016-07-06,18:00:00,18.9
2016-07-07,06 - 07,907.0,1445.0,7604.0,2186.0,12142.0,14609.0,2016-07-07,06:00:00,14.6
2016-07-07,18 - 19,870.0,1692.0,8355.0,2560.0,13477.0,15042.0,2016-07-07,18:00:00,20.3
2016-07-08,06 - 07,949.0,1375.0,7399.0,2168.0,11891.0,14830.0,2016-07-08,06:00:00,16.1
2016-07-08,18 - 19,965.0,1557.0,8078.0,2167.0,12766.0,15061.0,2016-07-08,18:00:00,20.2
2016-07-09,06 - 07,867.0,1420.0,6244.0,1613.0,10143.0,15707.0,2016-07-09,06:00:00,18.2
2016-07-09,18 - 19,898.0,1444.0,7244.0,1755.0,11341.0,15707.0,2016-07-09,18:00:00,15.8
2016-07-10,06 - 07,892.0,1239.0,6086.0,1511.0,9727.0,15035.0,2016-07-10,06:00:00,15.3
2016-07-10,18 - 19,934.0,1418.0,7540.0,2166.0,12058.0,15221.0,2016-07-10,18:00:00,21.2
2016-07-11,06 - 07,833.0,1258.0,6897.0,1869.0,10858.0,13829.0,2016-07-11,06:00:00,18.7
2016-07-11,18 - 19,1019.0,1616.0,8157.0,2320.0,13111.0,15484.0,2016-07-11,18:00:00,18.7
2016-07-12,06 - 07,960.0,1327.0,6882.0,2059.0,11229.0,14883.0,2016-07-12,06:00:00,17.2
2016-07-12,18 - 19,1011.0,1659.0,7958.0,2414.0,13042.0,15414.0,2016-07-12,18:00:00,19.7
2016-07-13,06 - 07,857.0,1394.0,6771.0,1969.0,10992.0,15533.0,2016-07-13,06:00:00,16.9
2016-07-13,18 - 19,974.0,1660.0,8201.0,2321.0,13157.0,15775.0,2016-07-13,18:00:00,17.6
2016-07-14,06 - 07,794.0,1437.0,6794.0,1969.0,10995.0,15491.0,2016-07-14,06:00:00,16.5
2016-07-14,18 - 19,785.0,1669.0,8059.0,2344.0,12857.0,16281.0,2016-07-14,18:00:00,19.8
2016-07-15,06 - 07,923.0,1360.0,6575.0,1939.0,10798.0,15864.0,2016-07-15,06:00:00,16.0
2016-07-15,18 - 19,986.0,1560.0,7649.0,2127.0,12321.0,16478.0,2016-07-15,18:00:00,18.8
2016-07-16,06 - 07,836.0,1364.0,5709.0,1591.0,9500.0,16200.0,2016-07-16,06:00:00,15.4
2016-07-16,18 - 19,821.0,1512.0,7082.0,2067.0,11481.0,14938.0,2016-07-16,18:00:00,19.8
2016-07-17,06 - 07,812.0,1166.0,5871.0,1574.0,9423.0,14880.0,2016-07-17,06:00:00,15.9
2016-07-17,18 - 19,896.0,1452.0,7187.0,2030.0,11565.0,15840.0,2016-07-17,18:00:00,19.6
2016-07-18,06 - 07,847.0,1270.0,6483.0,1824.0,10424.0,14669.0,2016-07-18,06:00:00,16.6
2016-07-18,18 - 19,918.0,1591.0,7953.0,2396.0,12858.0,16054.0,2016-07-18,18:00:00,16.1
2016-07-19,06 - 07,759.0,1399.0,6453.0,1736.0,10347.0,14304.0,2016-07-19,06:00:00,16.6
2016-07-19,18 - 19,948.0,1546.0,7581.0,2185.0,12260.0,16188.0,2016-07-19,18:00:00,18.7
2016-07-20,06 - 07,913.0,1357.0,6394.0,1744.0,10408.0,13937.0,2016-07-20,06:00:00,20.4
2016-07-20,18 - 19,978.0,1491.0,7681.0,2273.0,12422.0,15757.0,2016-07-20,18:00:00,21.3
2016-07-21,06 - 07,728.0,1436.0,6375.0,1751.0,10289.0,15703.0,2016-07-21,06:00:00,17.6
2016-07-21,18 - 19,889.0,1611.0,7767.0,2356.0,12623.0,15485.0,2016-07-21,18:00:00,21.6
2016-07-22,06 - 07,970.0,1306.0,6406.0,1771.0,10453.0,15649.0,2016-07-22,06:00:00,16.2
2016-07-22,18 - 19,975.0,1651.0,7471.0,2217.0,12314.0,16471.0,2016-07-22,18:00:00,22.6
2016-07-23,06 - 07,759.0,1297.0,5670.0,1475.0,9200.0,15829.0,2016-07-23,06:00:00,17.8
2016-07-23,18 - 19,941.0,1600.0,7700.0,1991.0,12232.0,16413.0,2016-07-23,18:00:00,21.7
2016-07-24,06 - 07,772.0,1188.0,5403.0,1385.0,8748.0,14308.0,2016-07-24,06:00:00,20.1
2016-07-24,18 - 19,898.0,1391.0,7035.0,1950.0,11274.0,16521.0,2016-07-24,18:00:00,23.3
2016-07-25,06 - 07,1056.0,1347.0,6242.0,1726.0,10371.0,12984.0,2016-07-25,06:00:00,21.2
2016-07-25,18 - 19,888.0,1583.0,7789.0,2322.0,12582.0,16990.0,2016-07-25,18:00:00,24.3
2016-07-26,06 - 07,812.0,1310.0,5987.0,1758.0,9867.0,16669.0,2016-07-26,06:00:00,20.4
2016-07-26,18 - 19,919.0,1428.0,7187.0,2229.0,11762.0,16959.0,2016-07-26,18:00:00,19.8
2016-07-27,06 - 07,741.0,1339.0,6280.0,1715.0,10075.0,16477.0,2016-07-27,06:00:00,17.0
2016-07-27,18 - 19,951.0,1622.0,7608.0,2294.0,12475.0,16945.0,2016-07-27,18:00:00,20.6
2016-07-28,06 - 07,861.0,1368.0,6026.0,1807.0,10062.0,16951.0,2016-07-28,06:00:00,19.2
2016-07-28,18 - 19,879.0,1502.0,7612.0,2191.0,12184.0,17585.0,2016-07-28,18:00:00,20.3
2016-07-29,06 - 07,783.0,1383.0,6357.0,1681.0,10204.0,17283.0,2016-07-29,06:00:00,18.1
2016-07-29,18 - 19,824.0,1541.0,7551.0,2200.0,12117.0,17406.0,2016-07-29,18:00:00,21.3
2016-07-30,06 - 07,763.0,1326.0,5678.0,1503.0,9270.0,17097.0,2016-07-30,06:00:00,20.1
2016-07-30,18 - 19,865.0,1546.0,6815.0,2014.0,11239.0,18217.0,2016-07-30,18:00:00,19.5
2016-07-31,06 - 07,765.0,1185.0,5574.0,1398.0,8923.0,16547.0,2016-07-31,06:00:00,16.3
2016-07-31,18 - 19,879.0,1330.0,6984.0,1952.0,11146.0,17497.0,2016-07-31,18:00:00,20.4
2016-08-01,06 - 07,837.0,1319.0,6397.0,1759.0,10311.0,16002.0,2016-08-01,06:00:00,15.6
2016-08-01,18 - 19,907.0,1575.0,7724.0,2229.0,12434.0,17920.0,2016-08-01,18:00:00,19.1
2016-08-02,06 - 07,1025.0,1234.0,6396.0,1732.0,10388.0,16979.0,2016-08-02,06:00:00,15.3
2016-08-02,18 - 19,828.0,1648.0,7450.0,2247.0,12173.0,16625.0,2016-08-02,18:00:00,18.9
2016-08-03,06 - 07,760.0,1475.0,6491.0,1826.0,10551.0,17173.0,2016-08-03,06:00:00,15.3
2016-08-03,18 - 19,916.0,1583.0,7825.0,2305.0,12629.0,17781.0,2016-08-03,18:00:00,18.2
2016-08-04,06 - 07,823.0,1388.0,6428.0,1763.0,10402.0,17497.0,2016-08-04,06:00:00,16.2
2016-08-04,18 - 19,953.0,1818.0,7959.0,2308.0,13039.0,17315.0,2016-08-04,18:00:00,18.6
2016-08-05,06 - 07,735.0,1442.0,6532.0,1772.0,10481.0,17445.0,2016-08-05,06:00:00,17.9
2016-08-05,18 - 19,878.0,1651.0,7285.0,2164.0,11977.0,17307.0,2016-08-05,18:00:00,19.4
2016-08-06,06 - 07,752.0,1240.0,5648.0,1520.0,9160.0,17497.0,2016-08-06,06:00:00,18.2
2016-08-06,18 - 19,871.0,1473.0,7082.0,2036.0,11463.0,17474.0,2016-08-06,18:00:00,19.6
2016-08-07,06 - 07,853.0,1266.0,5557.0,1511.0,9187.0,14513.0,2016-08-07,06:00:00,17.2
2016-08-07,18 - 19,881.0,1610.0,7253.0,2082.0,11826.0,15789.0,2016-08-07,18:00:00,20.3
2016-08-08,06 - 07,837.0,1509.0,6779.0,1893.0,11018.0,13891.0,2016-08-08,06:00:00,17.5
2016-08-08,18 - 19,929.0,1250.0,8206.0,2436.0,12820.0,16372.0,2016-08-08,18:00:00,19.6
2016-08-09,06 - 07,751.0,1389.0,7022.0,2145.0,11306.0,17085.0,2016-08-09,06:00:00,14.4
2016-08-09,18 - 19,862.0,1731.0,8104.0,2518.0,13214.0,17071.0,2016-08-09,18:00:00,16.7
2016-08-10,06 - 07,805.0,1537.0,7339.0,2142.0,11822.0,17115.0,2016-08-10,06:00:00,12.5
2016-08-10,18 - 19,816.0,1873.0,8241.0,2562.0,13491.0,17517.0,2016-08-10,18:00:00,15.4
2016-08-11,06 - 07,927.0,1521.0,7530.0,2035.0,12013.0,16820.0,2016-08-11,06:00:00,9.5
2016-08-11,18 - 19,932.0,1528.0,8344.0,2417.0,13221.0,17823.0,2016-08-11,18:00:00,13.0
2016-08-12,06 - 07,1085.0,1636.0,7703.0,2185.0,12608.0,16268.0,2016-08-12,06:00:00,12.5
2016-08-12,18 - 19,1047.0,1624.0,8090.0,2260.0,13021.0,16014.0,2016-08-12,18:00:00,15.5
2016-08-13,06 - 07,917.0,1325.0,6439.0,1576.0,10257.0,16492.0,2016-08-13,06:00:00,16.1
2016-08-13,18 - 19,967.0,1549.0,7737.0,2113.0,12366.0,16506.0,2016-08-13,18:00:00,20.6
2016-08-14,06 - 07,930.0,1442.0,5980.0,1723.0,10075.0,14853.0,2016-08-14,06:00:00,15.2
2016-08-14,18 - 19,954.0,1419.0,7703.0,2288.0,12364.0,16722.0,2016-08-14,18:00:00,16.7
2016-08-15,06 - 07,1043.0,1494.0,7743.0,2040.0,12319.0,12892.0,2016-08-15,06:00:00,12.3
2016-08-15,18 - 19,1019.0,1713.0,9145.0,2472.0,14349.0,16281.0,2016-08-15,18:00:00,16.1
2016-08-16,06 - 07,853.0,1255.0,7854.0,2091.0,12052.0,17193.0,2016-08-16,06:00:00,13.3
2016-08-16,18 - 19,1114.0,1584.0,9225.0,2571.0,14494.0,16759.0,2016-08-16,18:00:00,17.1
2016-08-17,06 - 07,868.0,1286.0,7909.0,2201.0,12264.0,15833.0,2016-08-17,06:00:00,14.9
2016-08-17,18 - 19,1108.0,1757.0,9172.0,2567.0,14603.0,16158.0,2016-08-17,18:00:00,13.6
2016-08-18,06 - 07,976.0,1577.0,7998.0,2164.0,12715.0,16081.0,2016-08-18,06:00:00,14.4
2016-08-18,18 - 19,1035.0,1699.0,9395.0,2580.0,14709.0,16355.0,2016-08-18,18:00:00,14.3
2016-08-19,06 - 07,989.0,1506.0,8106.0,2188.0,12789.0,16272.0,2016-08-19,06:00:00,14.4
2016-08-19,18 - 19,1128.0,1742.0,8659.0,2388.0,13917.0,15957.0,2016-08-19,18:00:00,15.7
2016-08-20,06 - 07,936.0,1300.0,6381.0,1671.0,10288.0,16308.0,2016-08-20,06:00:00,15.8
2016-08-20,18 - 19,1002.0,1564.0,7647.0,2132.0,12345.0,15127.0,2016-08-20,18:00:00,18.1
2016-08-21,06 - 07,931.0,1294.0,6309.0,1563.0,10097.0,13175.0,2016-08-21,06:00:00,16.0
2016-08-21,18 - 19,1052.0,1529.0,8232.0,2185.0,12998.0,14090.0,2016-08-21,18:00:00,16.9
2016-08-22,06 - 07,974.0,1394.0,8061.0,2175.0,12604.0,10939.0,2016-08-22,06:00:00,16.1
2016-08-22,18 - 19,924.0,1624.0,9081.0,2612.0,14241.0,13571.0,2016-08-22,18:00:00,18.4
2016-08-23,06 - 07,985.0,1306.0,7965.0,2255.0,12512.0,15286.0,2016-08-23,06:00:00,15.4
2016-08-23,18 - 19,984.0,1661.0,8984.0,2539.0,14168.0,16098.0,2016-08-23,18:00:00,20.4
2016-08-24,06 - 07,984.0,999.0,7933.0,2225.0,12140.0,15902.0,2016-08-24,06:00:00,17.0
2016-08-24,18 - 19,1029.0,1556.0,9224.0,2508.0,14317.0,14962.0,2016-08-24,18:00:00,19.3
2016-08-25,06 - 07,952.0,1451.0,7989.0,2160.0,12551.0,16173.0,2016-08-25,06:00:00,17.9
2016-08-25,18 - 19,1066.0,1649.0,9262.0,2551.0,14528.0,16153.0,2016-08-25,18:00:00,18.9
2016-08-26,06 - 07,944.0,1569.0,7997.0,2105.0,12615.0,16391.0,2016-08-26,06:00:00,19.5
2016-08-26,18 - 19,942.0,1457.0,8246.0,2404.0,13049.0,17026.0,2016-08-26,18:00:00,20.8
2016-08-27,06 - 07,807.0,1326.0,6072.0,1640.0,9845.0,16828.0,2016-08-27,06:00:00,16.6
2016-08-27,18 - 19,1044.0,1475.0,7844.0,2197.0,12560.0,15630.0,2016-08-27,18:00:00,19.7
2016-08-28,06 - 07,918.0,1251.0,6125.0,1716.0,10009.0,13811.0,2016-08-28,06:00:00,15.1
2016-08-28,18 - 19,1002.0,1613.0,8324.0,2358.0,13297.0,15256.0,2016-08-28,18:00:00,13.4
2016-08-29,06 - 07,1100.0,1719.0,7911.0,2208.0,12937.0,13129.0,2016-08-29,06:00:00,13.3
2016-08-29,18 - 19,1090.0,1658.0,9161.0,2662.0,14570.0,15379.0,2016-08-29,18:00:00,15.2
2016-08-30,06 - 07,1126.0,1562.0,8315.0,2123.0,13125.0,15454.0,2016-08-30,06:00:00,11.2
2016-08-30,18 - 19,1068.0,1884.0,9032.0,2480.0,14464.0,15716.0,2016-08-30,18:00:00,17.2
2016-08-31,06 - 07,1023.0,1577.0,8329.0,2226.0,13156.0,16794.0,2016-08-31,06:00:00,15.2
2016-08-31,18 - 19,817.0,1852.0,9253.0,2672.0,14594.0,16389.0,2016-08-31,18:00:00,18.9
2016-09-01,06 - 07,1011.0,1854.0,7955.0,2191.0,13011.0,16582.0,2016-09-01,06:00:00,16.2
2016-09-01,18 - 19,1048.0,1869.0,8978.0,2694.0,14590.0,16171.0,2016-09-01,18:00:00,17.3
2016-09-02,06 - 07,1040.0,1562.0,7911.0,2184.0,12697.0,16104.0,2016-09-02,06:00:00,14.5
2016-09-02,18 - 19,971.0,1651.0,8609.0,2511.0,13741.0,15959.0,2016-09-02,18:00:00,16.8
2016-09-03,06 - 07,1008.0,1291.0,6305.0,1779.0,10383.0,15879.0,2016-09-03,06:00:00,14.6
2016-09-03,18 - 19,1023.0,1594.0,7848.0,2166.0,12631.0,15645.0,2016-09-03,18:00:00,15.2
2016-09-04,06 - 07,922.0,1323.0,6027.0,1577.0,9850.0,13370.0,2016-09-04,06:00:00,13.1
2016-09-04,18 - 19,1006.0,1481.0,7945.0,2328.0,12759.0,14790.0,2016-09-04,18:00:00,13.1
2016-09-05,06 - 07,946.0,1581.0,8215.0,2235.0,12978.0,11938.0,2016-09-05,06:00:00,11.5
2016-09-05,18 - 19,1148.0,1818.0,9222.0,2630.0,14818.0,15578.0,2016-09-05,18:00:00,13.5
2016-09-06,06 - 07,1125.0,1501.0,8229.0,2330.0,13185.0,17972.0,2016-09-06,06:00:00,13.6
2016-09-06,18 - 19,1121.0,1617.0,9162.0,2667.0,14566.0,17734.0,2016-09-06,18:00:00,19.5
2016-09-07,06 - 07,870.0,1543.0,8124.0,2361.0,12898.0,16855.0,2016-09-07,06:00:00,19.0
2016-09-07,18 - 19,1102.0,1704.0,9398.0,2700.0,14904.0,15815.0,2016-09-07,18:00:00,20.2
2016-09-08,06 - 07,991.0,1554.0,8098.0,2290.0,12934.0,16711.0,2016-09-08,06:00:00,14.7
2016-09-08,18 - 19,1080.0,1712.0,9226.0,2645.0,14662.0,15382.0,2016-09-08,18:00:00,15.8
2016-09-09,06 - 07,959.0,1475.0,8165.0,2309.0,12908.0,15802.0,2016-09-09,06:00:00,15.7
2016-09-09,18 - 19,1189.0,1793.0,8830.0,2533.0,14345.0,16202.0,2016-09-09,18:00:00,16.3
2016-09-10,06 - 07,936.0,1438.0,6394.0,1754.0,10522.0,16813.0,2016-09-10,06:00:00,15.2
2016-09-10,18 - 19,1119.0,1627.0,7917.0,2200.0,12863.0,15857.0,2016-09-10,18:00:00,19.0
2016-09-11,06 - 07,891.0,1296.0,6098.0,1489.0,9773.0,14211.0,2016-09-11,06:00:00,14.9
2016-09-11,18 - 19,1018.0,1501.0,8375.0,2322.0,13216.0,15096.0,2016-09-11,18:00:00,19.5
2016-09-12,06 - 07,1104.0,1368.0,8438.0,2341.0,13252.0,12289.0,2016-09-12,06:00:00,13.2
2016-09-12,18 - 19,1232.0,1689.0,9321.0,2631.0,14874.0,16002.0,2016-09-12,18:00:00,17.6
2016-09-13,06 - 07,1165.0,1719.0,8261.0,2402.0,13547.0,15379.0,2016-09-13,06:00:00,14.3
2016-09-13,18 - 19,1161.0,1801.0,9183.0,2703.0,14848.0,16886.0,2016-09-13,18:00:00,19.7
2016-09-14,06 - 07,1125.0,1513.0,8339.0,2369.0,13346.0,15453.0,2016-09-14,06:00:00,14.8
2016-09-14,18 - 19,1101.0,1718.0,9378.0,2638.0,14835.0,16432.0,2016-09-14,18:00:00,16.8
2016-09-15,06 - 07,844.0,1443.0,8177.0,2310.0,12774.0,15513.0,2016-09-15,06:00:00,16.4
2016-09-15,18 - 19,1312.0,1673.0,9202.0,2657.0,14844.0,15443.0,2016-09-15,18:00:00,16.7
2016-09-16,06 - 07,1167.0,1626.0,8096.0,2300.0,13189.0,14781.0,2016-09-16,06:00:00,9.8
2016-09-16,18 - 19,1228.0,1736.0,8683.0,2419.0,14065.0,14978.0,2016-09-16,18:00:00,13.0
2016-09-17,06 - 07,943.0,1510.0,6745.0,1763.0,10961.0,15069.0,2016-09-17,06:00:00,9.5
2016-09-17,18 - 19,977.0,1732.0,8169.0,2219.0,13096.0,16394.0,2016-09-17,18:00:00,13.1
2016-09-18,06 - 07,879.0,1477.0,6784.0,1715.0,10855.0,12974.0,2016-09-18,06:00:00,11.3
2016-09-18,18 - 19,983.0,1817.0,8539.0,2398.0,13737.0,15024.0,2016-09-18,18:00:00,12.6
2016-09-19,06 - 07,984.0,1583.0,8734.0,2448.0,13749.0,11976.0,2016-09-19,06:00:00,11.4
2016-09-19,18 - 19,1132.0,1691.0,9233.0,2655.0,14710.0,15265.0,2016-09-19,18:00:00,16.8
2016-09-20,06 - 07,1022.0,1605.0,8430.0,2433.0,13490.0,16497.0,2016-09-20,06:00:00,13.4
2016-09-20,18 - 19,1314.0,1683.0,9412.0,2587.0,14996.0,16734.0,2016-09-20,18:00:00,13.0
2016-09-21,06 - 07,924.0,1682.0,8641.0,2388.0,13634.0,16633.0,2016-09-21,06:00:00,10.7
2016-09-21,18 - 19,1098.0,1796.0,9443.0,2587.0,14924.0,17345.0,2016-09-21,18:00:00,13.9
2016-09-22,06 - 07,1035.0,1690.0,8723.0,2568.0,14015.0,17101.0,2016-09-22,06:00:00,11.2
2016-09-22,18 - 19,1175.0,1871.0,9413.0,2615.0,15074.0,17154.0,2016-09-22,18:00:00,12.3
2016-09-23,06 - 07,1043.0,1772.0,8612.0,2465.0,13892.0,16992.0,2016-09-23,06:00:00,10.6
2016-09-23,18 - 19,1003.0,1737.0,8812.0,2355.0,13907.0,16776.0,2016-09-23,18:00:00,12.6
2016-09-24,06 - 07,984.0,1656.0,6901.0,1890.0,11431.0,17792.0,2016-09-24,06:00:00,10.8
2016-09-24,18 - 19,1061.0,1735.0,8134.0,2273.0,13202.0,16374.0,2016-09-24,18:00:00,12.7
2016-09-25,06 - 07,897.0,1431.0,6640.0,1862.0,10829.0,13391.0,2016-09-25,06:00:00,11.4
2016-09-25,18 - 19,991.0,1713.0,8139.0,2259.0,13102.0,15021.0,2016-09-25,18:00:00,13.8
2016-09-26,06 - 07,1223.0,1517.0,8442.0,2334.0,13517.0,13737.0,2016-09-26,06:00:00,13.1
2016-09-26,18 - 19,1087.0,1794.0,9601.0,2704.0,15186.0,16242.0,2016-09-26,18:00:00,14.3
2016-09-27,06 - 07,1062.0,1916.0,8840.0,2532.0,14350.0,17292.0,2016-09-27,06:00:00,12.9
2016-09-27,18 - 19,1025.0,1537.0,9407.0,2642.0,14611.0,16786.0,2016-09-27,18:00:00,13.7
2016-09-28,06 - 07,1158.0,1516.0,8732.0,2417.0,13823.0,17669.0,2016-09-28,06:00:00,12.5
2016-09-28,18 - 19,968.0,1465.0,9835.0,2848.0,15116.0,17779.0,2016-09-28,18:00:00,14.3
2016-09-29,06 - 07,960.0,1640.0,8404.0,2428.0,13432.0,17936.0,2016-09-29,06:00:00,11.2
2016-09-29,18 - 19,1067.0,1719.0,9688.0,2949.0,15422.0,17824.0,2016-09-29,18:00:00,13.9
2016-09-30,06 - 07,981.0,1520.0,8769.0,2477.0,13747.0,18080.0,2016-09-30,06:00:00,12.1
2016-09-30,18 - 19,1094.0,1873.0,9218.0,2661.0,14846.0,18561.0,2016-09-30,18:00:00,12.1
2016-10-01,06 - 07,863.0,1439.0,7129.0,1959.0,11390.0,19989.0,2016-10-01,06:00:00,10.4
2016-10-01,18 - 19,1080.0,1903.0,8618.0,2396.0,13997.0,19763.0,2016-10-01,18:00:00,11.5
2016-10-02,06 - 07,871.0,1408.0,7204.0,1941.0,11423.0,17575.0,2016-10-02,06:00:00,8.0
2016-10-02,18 - 19,1023.0,1580.0,9024.0,2516.0,14142.0,19143.0,2016-10-02,18:00:00,10.1
2016-10-03,06 - 07,1131.0,1625.0,9216.0,2323.0,14294.0,16571.0,2016-10-03,06:00:00,6.1
2016-10-03,18 - 19,1048.0,1784.0,10319.0,2954.0,16105.0,18955.0,2016-10-03,18:00:00,8.2
2016-10-04,06 - 07,1107.0,1766.0,9430.0,2554.0,14856.0,19225.0,2016-10-04,06:00:00,6.1
2016-10-04,18 - 19,908.0,2032.0,10540.0,2969.0,16448.0,19195.0,2016-10-04,18:00:00,7.0
2016-10-05,06 - 07,1114.0,1936.0,9808.0,2744.0,15603.0,19933.0,2016-10-05,06:00:00,4.0
2016-10-05,18 - 19,1055.0,1946.0,10258.0,3066.0,16324.0,20325.0,2016-10-05,18:00:00,7.2
2016-10-06,06 - 07,933.0,1646.0,9665.0,2811.0,15055.0,20127.0,2016-10-06,06:00:00,5.8
2016-10-06,18 - 19,1049.0,1704.0,10380.0,3211.0,16344.0,20143.0,2016-10-06,18:00:00,8.3
2016-10-07,06 - 07,1163.0,1697.0,9816.0,2882.0,15558.0,19705.0,2016-10-07,06:00:00,5.5
2016-10-07,18 - 19,1113.0,1756.0,10020.0,2932.0,15821.0,18946.0,2016-10-07,18:00:00,8.0
