Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction
01/14/2015,12 - 13,1550.0,2660.0,13136.0,4063.0,21410.0,19631.0
01/14/2015,13 - 14,1554.0,2543.0,13111.0,4041.0,21248.0,19469.0
01/14/2015,14 - 15,1524.0,2743.0,13201.0,3894.0,21362.0,19612.0
01/14/2015,15 - 16,1614.0,2854.0,13422.0,3898.0,21787.0,20279.0
01/14/2015,16 - 17,1548.0,2973.0,13682.0,3973.0,22177.0,21268.0
01/14/2015,17 - 18,1479.0,2832.0,13896.0,3986.0,22192.0,21777.0
01/14/2015,18 - 19,1615.0,2693.0,13447.0,3925.0,21681.0,21554.0
01/14/2015,19 - 20,1442.0,2555.0,13204.0,3843.0,21043.0,20797.0
01/14/2015,20 - 21,1426.0,2443.0,12613.0,3553.0,20036.0,18972.0
01/14/2015,21 - 22,1406.0,2441.0,11955.0,3360.0,19162.0,17476.0
01/14/2015,22 - 23,1434.0,2203.0,11314.0,3231.0,18182.0,16353.0
01/14/2015,23 - 00,1416.0,2199.0,10715.0,2990.0,17320.0,15170.0
01/15/2015,00 - 01,1357.0,2198.0,10372.0,2796.0,16721.0,14180.0
01/15/2015,01 - 02,1338.0,2158.0,9963.0,2752.0,16210.0,13857.0
01/15/2015,02 - 03,1350.0,2183.0,9849.0,2770.0,16151.0,13830.0
01/15/2015,03 - 04,1347.0,2134.0,9821.0,2830.0,16132.0,13849.0
01/15/2015,04 - 05,1372.0,2150.0,10016.0,2921.0,16460.0,13973.0
01/15/2015,05 - 06,1332.0,2262.0,10564.0,2994.0,17152.0,15426.0
01/15/2015,06 - 07,1385.0,2322.0,11953.0,3365.0,19025.0,17238.0
01/15/2015,07 - 08,1447.0,2454.0,13287.0,3792.0,20980.0,20072.0
01/15/2015,08 - 09,1564.0,2513.0,13368.0,3850.0,21295.0,20653.0
01/15/2015,09 - 10,1566.0,2521.0,13264.0,3795.0,21146.0,20624.0
01/15/2015,10 - 11,1628.0,2551.0,13305.0,3814.0,21298.0,20558.0
01/15/2015,11 - 12,1575.0,2389.0,13216.0,3862.0,21042.0,20171.0
01/15/2015,12 - 13,1502.0,2341.0,13215.0,3877.0,20935.0,19856.0
01/15/2015,13 - 14,1580.0,2389.0,13179.0,3950.0,21098.0,20009.0
01/15/2015,14 - 15,1545.0,2415.0,13270.0,3933.0,21162.0,20049.0
01/15/2015,15 - 16,1562.0,2424.0,13607.0,4009.0,21601.0,20471.0
01/15/2015,16 - 17,1649.0,2496.0,13739.0,4084.0,21968.0,20635.0
01/15/2015,17 - 18,1602.0,2492.0,13823.0,4030.0,21947.0,20945.0
01/15/2015,18 - 19,1524.0,2314.0,13576.0,3927.0,21341.0,20592.0
01/15/2015,19 - 20,1496.0,2322.0,13149.0,3837.0,20803.0,19403.0
01/15/2015,20 - 21,1492.0,2239.0,12512.0,3629.0,19872.0,17751.0
01/15/2015,21 - 22,1562.0,2285.0,11888.0,3469.0,19205.0,16648.0
01/15/2015,22 - 23,1463.0,2280.0,11197.0,3293.0,18233.0,15503.0
01/15/2015,23 - 00,1394.0,2230.0,10482.0,3056.0,17162.0,14646.0
01/16/2015,00 - 01,1306.0,2152.0,9983.0,2879.0,16320.0,14339.0
01/16/2015,01 - 02,1273.0,2101.0,9678.0,2783.0,15834.0,14224.0
01/16/2015,02 - 03,1255.0,2076.0,9679.0,2741.0,15752.0,14231.0
01/16/2015,03 - 04,1261.0,2050.0,9664.0,2742.0,15717.0,14247.0
01/16/2015,04 - 05,1144.0,2101.0,9816.0,2756.0,15816.0,14507.0
01/16/2015,05 - 06,1246.0,2156.0,10208.0,2899.0,16508.0,15778.0
01/16/2015,06 - 07,1216.0,2259.0,11444.0,3326.0,18245.0,17293.0
01/16/2015,07 - 08,1322.0,2540.0,12612.0,3755.0,20228.0,19330.0
01/16/2015,08 - 09,1425.0,2463.0,12765.0,3823.0,20477.0,19895.0
01/16/2015,09 - 10,1435.0,2422.0,12661.0,3806.0,20324.0,19596.0
01/16/2015,10 - 11,1282.0,2550.0,12710.0,3864.0,20407.0,19875.0
01/16/2015,11 - 12,1321.0,2505.0,12658.0,3836.0,20320.0,19870.0
01/16/2015,12 - 13,1429.0,2433.0,12512.0,3744.0,20118.0,20028.0
01/16/2015,13 - 14,1420.0,2433.0,12262.0,3720.0,19835.0,19630.0
01/16/2015,14 - 15,1456.0,2453.0,12164.0,3671.0,19744.0,19553.0
01/16/2015,15 - 16,1413.0,2521.0,12232.0,3654.0,19820.0,19669.0
01/16/2015,16 - 17,1363.0,2581.0,12591.0,3725.0,20259.0,19995.0
01/16/2015,17 - 18,1381.0,2473.0,12792.0,3818.0,20463.0,20184.0
01/16/2015,18 - 19,1346.0,2400.0,12564.0,3720.0,20028.0,20013.0
01/16/2015,19 - 20,1297.0,2247.0,12099.0,3487.0,19130.0,19522.0
01/16/2015,20 - 21,1316.0,2281.0,11554.0,3279.0,18429.0,18552.0
01/16/2015,21 - 22,1236.0,2162.0,11080.0,3111.0,17589.0,17441.0
01/16/2015,22 - 23,1204.0,2106.0,10558.0,2954.0,16823.0,16385.0
01/16/2015,23 - 00,1196.0,2112.0,10109.0,2767.0,16185.0,15266.0
01/17/2015,00 - 01,1134.0,1910.0,9779.0,2577.0,15399.0,14459.0
01/17/2015,01 - 02,1130.0,1865.0,9587.0,2540.0,15122.0,13984.0
01/17/2015,02 - 03,1103.0,1828.0,9480.0,2501.0,14912.0,13898.0
01/17/2015,03 - 04,1077.0,1893.0,9472.0,2476.0,14918.0,13740.0
01/17/2015,04 - 05,1138.0,1933.0,9447.0,2480.0,14998.0,13619.0
01/17/2015,05 - 06,1126.0,2023.0,9667.0,2495.0,15311.0,13734.0
01/17/2015,06 - 07,1193.0,1982.0,9961.0,2603.0,15739.0,14151.0
01/17/2015,07 - 08,1216.0,2081.0,10396.0,2767.0,16460.0,14725.0
01/17/2015,08 - 09,1248.0,2066.0,10750.0,2916.0,16979.0,15638.0
01/17/2015,09 - 10,1277.0,2136.0,11125.0,2964.0,17501.0,16621.0
01/17/2015,10 - 11,1274.0,2183.0,11360.0,2974.0,17791.0,17360.0
01/17/2015,11 - 12,1168.0,2093.0,11347.0,2912.0,17520.0,17546.0
01/17/2015,12 - 13,1326.0,2231.0,11285.0,2826.0,17667.0,17504.0
01/17/2015,13 - 14,1185.0,2150.0,11180.0,2787.0,17301.0,17742.0
01/17/2015,14 - 15,1239.0,2155.0,11060.0,2794.0,17248.0,17911.0
01/17/2015,15 - 16,1351.0,2267.0,11103.0,2915.0,17636.0,18105.0
01/17/2015,16 - 17,1377.0,2320.0,11798.0,3165.0,18660.0,18734.0
01/17/2015,17 - 18,1356.0,2402.0,12135.0,3294.0,19186.0,19206.0
01/17/2015,18 - 19,1353.0,2336.0,11628.0,3257.0,18574.0,19034.0
01/17/2015,19 - 20,1345.0,2221.0,11130.0,3147.0,17843.0,18329.0
01/17/2015,20 - 21,1287.0,2093.0,10732.0,2983.0,17094.0,17448.0
01/17/2015,21 - 22,1189.0,2132.0,10427.0,2879.0,16627.0,16524.0
01/17/2015,22 - 23,1138.0,2090.0,9982.0,2814.0,16024.0,15876.0
01/17/2015,23 - 00,1175.0,1856.0,9641.0,2672.0,15344.0,15091.0
01/18/2015,00 - 01,1146.0,1718.0,9661.0,2643.0,15168.0,14572.0
01/18/2015,01 - 02,1163.0,1738.0,9492.0,2646.0,15038.0,14382.0
01/18/2015,02 - 03,1148.0,1698.0,9360.0,2675.0,14881.0,14154.0
01/18/2015,03 - 04,1126.0,1833.0,9212.0,2681.0,14852.0,14020.0
01/18/2015,04 - 05,1123.0,1812.0,9259.0,2709.0,14904.0,13813.0
01/18/2015,05 - 06,1126.0,1938.0,9484.0,2675.0,15223.0,13796.0
01/18/2015,06 - 07,1145.0,2031.0,9792.0,2761.0,15729.0,13930.0
01/18/2015,07 - 08,1257.0,2204.0,10079.0,2882.0,16421.0,14118.0
01/18/2015,08 - 09,1200.0,2396.0,10390.0,3047.0,17034.0,14766.0
01/18/2015,09 - 10,1258.0,2370.0,10842.0,3196.0,17665.0,15364.0
01/18/2015,10 - 11,1242.0,2355.0,11264.0,3323.0,18183.0,16074.0
01/18/2015,11 - 12,1164.0,2239.0,11460.0,3445.0,18308.0,16958.0
01/18/2015,12 - 13,1164.0,2285.0,11502.0,3466.0,18417.0,17160.0
01/18/2015,13 - 14,1374.0,2368.0,11558.0,3430.0,18730.0,16986.0
01/18/2015,14 - 15,1383.0,2300.0,11578.0,3441.0,18702.0,17234.0
01/18/2015,15 - 16,1374.0,2399.0,11799.0,3533.0,19105.0,17875.0
01/18/2015,16 - 17,1323.0,2499.0,12402.0,3666.0,19890.0,18582.0
01/18/2015,17 - 18,1324.0,2548.0,12667.0,3796.0,20335.0,19054.0
01/18/2015,18 - 19,1410.0,2541.0,12603.0,3773.0,20326.0,19195.0
01/18/2015,19 - 20,1336.0,2459.0,12208.0,3704.0,19706.0,18932.0
01/18/2015,20 - 21,1364.0,2501.0,11767.0,3520.0,19152.0,18196.0
01/18/2015,21 - 22,1336.0,2461.0,11135.0,3295.0,18227.0,17264.0
01/18/2015,22 - 23,1284.0,2343.0,10534.0,3136.0,17297.0,16280.0
01/18/2015,23 - 00,1236.0,2181.0,10044.0,2968.0,16429.0,15087.0
01/19/2015,00 - 01,1253.0,2140.0,9900.0,2868.0,16161.0,14402.0
01/19/2015,01 - 02,1199.0,2117.0,9779.0,2823.0,15918.0,14379.0
01/19/2015,02 - 03,1216.0,2126.0,9714.0,2824.0,15879.0,14283.0
01/19/2015,03 - 04,1204.0,2083.0,9715.0,2823.0,15826.0,14328.0
01/19/2015,04 - 05,1192.0,2142.0,9938.0,2877.0,16149.0,14538.0
01/19/2015,05 - 06,1190.0,2227.0,10385.0,3088.0,16890.0,16172.0
01/19/2015,06 - 07,1236.0,2556.0,11882.0,3579.0,19253.0,18842.0
01/19/2015,07 - 08,1601.0,2786.0,13315.0,4023.0,21725.0,20856.0
01/19/2015,08 - 09,1560.0,2727.0,13535.0,4030.0,21852.0,20879.0
01/19/2015,09 - 10,1463.0,2690.0,13426.0,4012.0,21591.0,21127.0
01/19/2015,10 - 11,1566.0,2732.0,13605.0,4079.0,21981.0,21285.0
01/19/2015,11 - 12,1522.0,2670.0,13518.0,4090.0,21800.0,21065.0
01/19/2015,12 - 13,1511.0,2646.0,13521.0,4045.0,21722.0,21050.0
01/19/2015,13 - 14,1438.0,2661.0,13536.0,4056.0,21691.0,21259.0
01/19/2015,14 - 15,1495.0,2670.0,13585.0,4046.0,21796.0,21033.0
01/19/2015,15 - 16,1418.0,2844.0,13627.0,4113.0,22001.0,21372.0
01/19/2015,16 - 17,1593.0,2859.0,13938.0,4164.0,22554.0,21581.0
01/19/2015,17 - 18,1511.0,2862.0,14015.0,4194.0,22581.0,21596.0
01/19/2015,18 - 19,1510.0,2885.0,13788.0,4083.0,22265.0,21335.0
01/19/2015,19 - 20,1407.0,2741.0,13535.0,4043.0,21726.0,21208.0
01/19/2015,20 - 21,1323.0,2593.0,12953.0,3897.0,20766.0,20434.0
01/19/2015,21 - 22,1228.0,2538.0,12370.0,3728.0,19864.0,19506.0
01/19/2015,22 - 23,1247.0,2430.0,11695.0,3512.0,18885.0,18266.0
01/19/2015,23 - 00,1327.0,2308.0,11016.0,3191.0,17842.0,17163.0
01/20/2015,00 - 01,1293.0,2192.0,10399.0,2973.0,16856.0,15604.0
01/20/2015,01 - 02,1269.0,2175.0,10254.0,2893.0,16591.0,15362.0
01/20/2015,02 - 03,1261.0,2180.0,10195.0,2852.0,16488.0,15387.0
01/20/2015,03 - 04,1279.0,2123.0,10240.0,2815.0,16457.0,15560.0
01/20/2015,04 - 05,1282.0,2148.0,10449.0,2870.0,16749.0,15772.0
01/20/2015,05 - 06,1345.0,2231.0,10881.0,3009.0,17466.0,17162.0
01/20/2015,06 - 07,1397.0,2544.0,12326.0,3460.0,19727.0,20023.0
01/20/2015,07 - 08,1560.0,2643.0,13717.0,3910.0,21831.0,21994.0
01/20/2015,08 - 09,1607.0,2733.0,13902.0,3990.0,22232.0,22108.0
01/20/2015,09 - 10,1574.0,2746.0,13730.0,3999.0,22050.0,22101.0
01/20/2015,10 - 11,1602.0,2755.0,13851.0,4160.0,22367.0,22171.0
01/20/2015,11 - 12,1668.0,2734.0,13904.0,4146.0,22452.0,22047.0
01/20/2015,12 - 13,1708.0,2625.0,13745.0,4112.0,22191.0,22000.0
01/20/2015,13 - 14,1642.0,2654.0,13668.0,4159.0,22122.0,22047.0
01/20/2015,14 - 15,1616.0,2673.0,13607.0,4133.0,22029.0,22126.0
01/20/2015,15 - 16,1613.0,2691.0,13906.0,4169.0,22378.0,22224.0
01/20/2015,16 - 17,1579.0,2709.0,14182.0,4141.0,22611.0,22287.0
01/20/2015,17 - 18,1635.0,2642.0,14248.0,4160.0,22684.0,22138.0
01/20/2015,18 - 19,1593.0,2550.0,13865.0,4101.0,22108.0,21880.0
01/20/2015,19 - 20,1490.0,2480.0,13503.0,3932.0,21406.0,21213.0
01/20/2015,20 - 21,1477.0,2480.0,12953.0,3745.0,20656.0,20420.0
01/20/2015,21 - 22,1408.0,2477.0,12349.0,3589.0,19822.0,19921.0
01/20/2015,22 - 23,1471.0,2368.0,11593.0,3363.0,18795.0,18610.0
01/20/2015,23 - 00,1335.0,2300.0,10864.0,3129.0,17627.0,17370.0
01/21/2015,00 - 01,1287.0,2135.0,10533.0,2968.0,16923.0,16299.0
01/21/2015,01 - 02,1309.0,2099.0,10412.0,2912.0,16732.0,15889.0
01/21/2015,02 - 03,1354.0,2087.0,10366.0,2886.0,16692.0,15689.0
01/21/2015,03 - 04,1355.0,2136.0,10402.0,2906.0,16799.0,15619.0
01/21/2015,04 - 05,1328.0,2135.0,10404.0,2960.0,16827.0,15671.0
01/21/2015,05 - 06,1372.0,2249.0,10964.0,3118.0,17703.0,16634.0
01/21/2015,06 - 07,1459.0,2535.0,12458.0,3558.0,20009.0,19312.0
01/21/2015,07 - 08,1631.0,2667.0,13907.0,3949.0,22154.0,21195.0
01/21/2015,08 - 09,1623.0,2625.0,13981.0,4021.0,22251.0,21367.0
01/21/2015,09 - 10,1498.0,2635.0,14038.0,3987.0,22158.0,21061.0
01/21/2015,10 - 11,1567.0,2666.0,14089.0,3994.0,22316.0,21272.0
01/21/2015,11 - 12,1576.0,2659.0,13874.0,3991.0,22101.0,21323.0
01/21/2015,12 - 13,1555.0,2620.0,13647.0,3948.0,21768.0,21165.0
01/21/2015,13 - 14,1595.0,2612.0,13587.0,3976.0,21770.0,21157.0
01/21/2015,14 - 15,1523.0,2600.0,13571.0,3966.0,21660.0,21171.0
01/21/2015,15 - 16,1506.0,2654.0,13761.0,4015.0,21936.0,21139.0
01/21/2015,16 - 17,1630.0,2676.0,14085.0,4053.0,22444.0,21074.0
01/21/2015,17 - 18,1532.0,2691.0,14325.0,4099.0,22647.0,21222.0
01/21/2015,18 - 19,1683.0,2549.0,13916.0,3988.0,22135.0,20947.0
01/21/2015,19 - 20,1561.0,2502.0,13540.0,3913.0,21516.0,20597.0
01/21/2015,20 - 21,1471.0,2468.0,13118.0,3765.0,20822.0,20038.0
01/21/2015,21 - 22,1298.0,2357.0,12431.0,3595.0,19682.0,19137.0
01/21/2015,22 - 23,1422.0,2196.0,11633.0,3379.0,18630.0,17588.0
01/21/2015,23 - 00,1251.0,2191.0,10903.0,3163.0,17508.0,16573.0
01/22/2015,00 - 01,1247.0,2071.0,10477.0,2992.0,16786.0,15513.0
01/22/2015,01 - 02,1322.0,2139.0,10238.0,2947.0,16646.0,15026.0
01/22/2015,02 - 03,1323.0,2137.0,10207.0,2930.0,16596.0,14986.0
01/22/2015,03 - 04,1324.0,2080.0,10205.0,2910.0,16519.0,15117.0
01/22/2015,04 - 05,1320.0,2145.0,10387.0,2923.0,16776.0,15112.0
01/22/2015,05 - 06,1389.0,2198.0,10940.0,3111.0,17637.0,16241.0
01/22/2015,06 - 07,1462.0,2397.0,12339.0,3558.0,19756.0,19238.0
01/22/2015,07 - 08,1607.0,2649.0,13532.0,3950.0,21737.0,21162.0
01/22/2015,08 - 09,1596.0,2723.0,13681.0,4028.0,22028.0,21282.0
01/22/2015,09 - 10,1562.0,2644.0,13647.0,3989.0,21842.0,21246.0
01/22/2015,10 - 11,1529.0,2585.0,13687.0,4072.0,21872.0,21362.0
01/22/2015,11 - 12,1446.0,2628.0,13708.0,4025.0,21807.0,21366.0
01/22/2015,12 - 13,1522.0,2601.0,13584.0,3957.0,21663.0,21294.0
01/22/2015,13 - 14,1605.0,2559.0,13474.0,3949.0,21586.0,21163.0
01/22/2015,14 - 15,1566.0,2548.0,13460.0,3936.0,21510.0,20989.0
01/22/2015,15 - 16,1553.0,2632.0,13648.0,3950.0,21783.0,20830.0
01/22/2015,16 - 17,1554.0,2707.0,14028.0,3961.0,22250.0,20787.0
01/22/2015,17 - 18,1461.0,2671.0,14267.0,4108.0,22507.0,20968.0
01/22/2015,18 - 19,1437.0,2597.0,14047.0,4035.0,22115.0,21051.0
01/22/2015,19 - 20,1554.0,2655.0,13800.0,3953.0,21962.0,20969.0
01/22/2015,20 - 21,1439.0,2584.0,13229.0,3824.0,21076.0,20431.0
01/22/2015,21 - 22,1538.0,2503.0,12626.0,3636.0,20303.0,19167.0
01/22/2015,22 - 23,1411.0,2438.0,11816.0,3397.0,19062.0,17740.0
01/22/2015,23 - 00,1464.0,2326.0,11066.0,3179.0,18035.0,16508.0
01/23/2015,00 - 01,1249.0,2284.0,10592.0,3033.0,17158.0,15942.0
01/23/2015,01 - 02,1247.0,2206.0,10307.0,2970.0,16729.0,15525.0
01/23/2015,02 - 03,1248.0,2247.0,10307.0,2913.0,16716.0,15122.0
01/23/2015,03 - 04,1282.0,2239.0,10448.0,2938.0,16907.0,15302.0
01/23/2015,04 - 05,1212.0,2229.0,10613.0,2996.0,17050.0,15604.0
01/23/2015,05 - 06,1350.0,2382.0,11159.0,3246.0,18137.0,16796.0
01/23/2015,06 - 07,1485.0,2666.0,12605.0,3718.0,20474.0,19625.0
01/23/2015,07 - 08,1516.0,2825.0,13970.0,4105.0,22415.0,20982.0
01/23/2015,08 - 09,1519.0,2828.0,14160.0,4117.0,22624.0,21190.0
01/23/2015,09 - 10,1489.0,2841.0,14208.0,4124.0,22662.0,21122.0
01/23/2015,10 - 11,1522.0,2870.0,14340.0,4175.0,22907.0,21168.0
01/23/2015,11 - 12,1476.0,2827.0,14104.0,4101.0,22508.0,21142.0
01/23/2015,12 - 13,1470.0,2702.0,13962.0,4035.0,22169.0,21109.0
01/23/2015,13 - 14,1421.0,2703.0,13713.0,3941.0,21777.0,21159.0
01/23/2015,14 - 15,1469.0,2749.0,13643.0,3876.0,21737.0,21188.0
01/23/2015,15 - 16,1547.0,2709.0,13697.0,3906.0,21859.0,21170.0
01/23/2015,16 - 17,1471.0,2852.0,14066.0,3978.0,22367.0,21182.0
01/23/2015,17 - 18,1578.0,2870.0,14349.0,4064.0,22862.0,21346.0
01/23/2015,18 - 19,1620.0,2752.0,13991.0,3992.0,22354.0,21361.0
01/23/2015,19 - 20,1558.0,2656.0,13484.0,3794.0,21492.0,20692.0
01/23/2015,20 - 21,1661.0,2450.0,12869.0,3648.0,20629.0,19832.0
01/23/2015,21 - 22,1370.0,2496.0,12224.0,3451.0,19541.0,18883.0
01/23/2015,22 - 23,1487.0,2389.0,11770.0,3260.0,18907.0,17944.0
01/23/2015,23 - 00,1365.0,2313.0,11328.0,3136.0,18143.0,16942.0
01/24/2015,00 - 01,1366.0,2422.0,10838.0,3049.0,17675.0,15776.0
01/24/2015,01 - 02,1429.0,2374.0,10576.0,2928.0,17308.0,15103.0
01/24/2015,02 - 03,1325.0,2368.0,10561.0,2885.0,17139.0,15023.0
01/24/2015,03 - 04,1306.0,2317.0,10493.0,2850.0,16967.0,14997.0
01/24/2015,04 - 05,1305.0,2312.0,10508.0,2830.0,16956.0,15175.0
01/24/2015,05 - 06,1330.0,2365.0,10570.0,2899.0,17165.0,15343.0
01/24/2015,06 - 07,1362.0,2372.0,10897.0,2905.0,17536.0,16096.0
01/24/2015,07 - 08,1381.0,2498.0,11343.0,3074.0,18295.0,16951.0
01/24/2015,08 - 09,1415.0,2411.0,11777.0,3160.0,18764.0,18190.0
01/24/2015,09 - 10,1457.0,2466.0,12231.0,3315.0,19469.0,19090.0
01/24/2015,10 - 11,1434.0,2557.0,12531.0,3425.0,19948.0,19587.0
01/24/2015,11 - 12,1415.0,2563.0,12501.0,3502.0,19982.0,19693.0
01/24/2015,12 - 13,1428.0,2480.0,12444.0,3551.0,19903.0,19711.0
01/24/2015,13 - 14,1441.0,2430.0,12358.0,3574.0,19803.0,19496.0
01/24/2015,14 - 15,1414.0,2400.0,12215.0,3495.0,19524.0,19265.0
01/24/2015,15 - 16,1474.0,2498.0,12407.0,3573.0,19952.0,19273.0
01/24/2015,16 - 17,1417.0,2563.0,12879.0,3677.0,20537.0,19892.0
01/24/2015,17 - 18,1463.0,2535.0,13128.0,3801.0,20927.0,20126.0
01/24/2015,18 - 19,1416.0,2449.0,12947.0,3715.0,20528.0,20095.0
01/24/2015,19 - 20,1385.0,2329.0,12611.0,3564.0,19889.0,19420.0
01/24/2015,20 - 21,1439.0,2226.0,12205.0,3384.0,19254.0,17983.0
01/24/2015,21 - 22,1413.0,2197.0,11637.0,3333.0,18579.0,17119.0
01/24/2015,22 - 23,1403.0,2180.0,11164.0,3093.0,17840.0,16261.0
01/24/2015,23 - 00,1403.0,2066.0,10751.0,2911.0,17131.0,15100.0
01/25/2015,00 - 01,1246.0,2008.0,10496.0,2810.0,16558.0,14187.0
01/25/2015,01 - 02,1207.0,1952.0,10277.0,2806.0,16241.0,13870.0
01/25/2015,02 - 03,1166.0,1921.0,10183.0,2792.0,16062.0,13766.0
01/25/2015,03 - 04,1094.0,1770.0,10080.0,2799.0,15743.0,14122.0
01/25/2015,04 - 05,1066.0,1804.0,10076.0,2782.0,15727.0,14226.0
01/25/2015,05 - 06,1145.0,2030.0,10144.0,2814.0,16132.0,14300.0
01/25/2015,06 - 07,1164.0,2074.0,10267.0,2890.0,16395.0,14532.0
01/25/2015,07 - 08,1236.0,2187.0,10617.0,2971.0,17011.0,15217.0
01/25/2015,08 - 09,1220.0,2308.0,10946.0,3051.0,17524.0,15937.0
01/25/2015,09 - 10,1193.0,2294.0,11375.0,3192.0,18054.0,16881.0
01/25/2015,10 - 11,1263.0,2396.0,11660.0,3215.0,18535.0,17616.0
01/25/2015,11 - 12,1324.0,2369.0,11833.0,3281.0,18806.0,18034.0
01/25/2015,12 - 13,1333.0,2418.0,11859.0,3348.0,18958.0,18242.0
01/25/2015,13 - 14,1300.0,2321.0,11863.0,3243.0,18727.0,18114.0
01/25/2015,14 - 15,1300.0,2362.0,11829.0,3214.0,18704.0,17964.0
01/25/2015,15 - 16,1415.0,2473.0,11889.0,3241.0,19018.0,18222.0
01/25/2015,16 - 17,1385.0,2449.0,12475.0,3438.0,19747.0,19102.0
01/25/2015,17 - 18,1435.0,2289.0,13013.0,3716.0,20452.0,19926.0
01/25/2015,18 - 19,1394.0,1990.0,13033.0,3752.0,20169.0,20090.0
01/25/2015,19 - 20,1412.0,1879.0,12668.0,3691.0,19651.0,19768.0
01/25/2015,20 - 21,1317.0,2093.0,12208.0,3571.0,19189.0,19089.0
01/25/2015,21 - 22,1258.0,1867.0,11674.0,3380.0,18178.0,18747.0
01/25/2015,22 - 23,1074.0,1826.0,11119.0,3190.0,17209.0,18291.0
01/25/2015,23 - 00,983.0,1876.0,10513.0,2987.0,16359.0,17256.0
01/26/2015,00 - 01,1109.0,2011.0,10215.0,2891.0,16227.0,16283.0
01/26/2015,01 - 02,1079.0,2097.0,10254.0,2888.0,16318.0,15892.0
01/26/2015,02 - 03,1139.0,2071.0,10041.0,2860.0,16110.0,15889.0
01/26/2015,03 - 04,1143.0,2109.0,10360.0,2869.0,16481.0,15805.0
01/26/2015,04 - 05,1097.0,2195.0,10385.0,2931.0,16608.0,15904.0
01/26/2015,05 - 06,1081.0,2320.0,10992.0,3123.0,17516.0,17394.0
01/26/2015,06 - 07,1311.0,2367.0,12203.0,3555.0,19437.0,19214.0
01/26/2015,07 - 08,1386.0,2488.0,13411.0,3940.0,21225.0,20730.0
01/26/2015,08 - 09,1266.0,2399.0,13509.0,4014.0,21188.0,20860.0
01/26/2015,09 - 10,1318.0,2583.0,13559.0,3980.0,21440.0,20452.0
01/26/2015,10 - 11,1335.0,2659.0,13448.0,4032.0,21473.0,20424.0
01/26/2015,11 - 12,1306.0,2604.0,13370.0,3955.0,21235.0,20673.0
01/26/2015,12 - 13,1313.0,2609.0,13239.0,3983.0,21143.0,20761.0
01/26/2015,13 - 14,1297.0,2626.0,13219.0,4012.0,21154.0,20698.0
01/26/2015,14 - 15,1242.0,2599.0,13447.0,3984.0,21271.0,20564.0
01/26/2015,15 - 16,1310.0,2611.0,13541.0,4013.0,21475.0,20534.0
01/26/2015,16 - 17,1214.0,2672.0,13907.0,4069.0,21861.0,20791.0
01/26/2015,17 - 18,1301.0,2635.0,14013.0,4036.0,21985.0,21145.0
01/26/2015,18 - 19,1240.0,2585.0,13896.0,4000.0,21720.0,20675.0
01/26/2015,19 - 20,1170.0,2565.0,13589.0,3946.0,21270.0,20068.0
01/26/2015,20 - 21,1176.0,2485.0,13005.0,3877.0,20543.0,19158.0
01/26/2015,21 - 22,1206.0,2423.0,12262.0,3763.0,19654.0,18076.0
01/26/2015,22 - 23,1129.0,2251.0,11357.0,3659.0,18396.0,17023.0
01/26/2015,23 - 00,1056.0,1960.0,10457.0,3592.0,17065.0,15700.0
01/27/2015,00 - 01,1147.0,1947.0,9872.0,3477.0,16442.0,14934.0
01/27/2015,01 - 02,1144.0,1880.0,9605.0,3402.0,16031.0,14691.0
01/27/2015,02 - 03,1118.0,1882.0,9438.0,3447.0,15886.0,14637.0
01/27/2015,03 - 04,1125.0,1995.0,9537.0,3421.0,16078.0,14624.0
01/27/2015,04 - 05,1180.0,2039.0,9734.0,3443.0,16396.0,14939.0
01/27/2015,05 - 06,1204.0,2255.0,10441.0,3551.0,17451.0,16218.0
01/27/2015,06 - 07,1235.0,2388.0,11992.0,3742.0,19356.0,18534.0
01/27/2015,07 - 08,1424.0,2556.0,13413.0,3922.0,21315.0,20532.0
01/27/2015,08 - 09,1378.0,2648.0,13618.0,3967.0,21610.0,20824.0
01/27/2015,09 - 10,1307.0,2650.0,13526.0,4006.0,21490.0,20727.0
01/27/2015,10 - 11,1301.0,2627.0,13650.0,3988.0,21567.0,20676.0
01/27/2015,11 - 12,1304.0,2540.0,13648.0,3933.0,21424.0,20512.0
01/27/2015,12 - 13,1290.0,2404.0,13459.0,3926.0,21078.0,20223.0
01/27/2015,13 - 14,1280.0,2355.0,13377.0,4016.0,21028.0,19935.0
01/27/2015,14 - 15,1226.0,2406.0,13430.0,3925.0,20987.0,20046.0
01/27/2015,15 - 16,1402.0,2460.0,13375.0,3866.0,21103.0,20165.0
01/27/2015,16 - 17,1345.0,2679.0,13694.0,3934.0,21652.0,20408.0
01/27/2015,17 - 18,1258.0,2702.0,14104.0,4117.0,22180.0,20852.0
01/27/2015,18 - 19,1442.0,2676.0,13920.0,4034.0,22071.0,20914.0
01/27/2015,19 - 20,1381.0,2556.0,13568.0,3968.0,21473.0,20722.0
01/27/2015,20 - 21,1419.0,2396.0,13036.0,3867.0,20719.0,20052.0
01/27/2015,21 - 22,1406.0,2251.0,12391.0,3672.0,19721.0,19295.0
01/27/2015,22 - 23,1398.0,2258.0,11681.0,3497.0,18834.0,18420.0
01/27/2015,23 - 00,1289.0,2182.0,10934.0,3232.0,17636.0,17000.0
