,Hours,SE1,SE2,SE3,SE4,SE
07-04-2020,11 - 12,1261,1768,11018,2821,16868
07-04-2020,12 - 13,1326,1980,10794,2807,16907
07-04-2020,13 - 14,1118,2035,10747,2840,16740
07-04-2020,14 - 15,1088,1791,10507,2751,16137
07-04-2020,15 - 16,1108,1793,10437,2671,16009
07-04-2020,16 - 17,1038,1721,10271,2583,15613
07-04-2020,17 - 18,1113,1728,10400,2660,15901
07-04-2020,18 - 19,1114,1855,10306,2755,16030
07-04-2020,19 - 20,1203,2164,10479,2888,16734
07-04-2020,20 - 21,1292,2123,10750,2924,17089
07-04-2020,21 - 22,1339,1992,10404,2832,16567
07-04-2020,22 - 23,1115,2014,9983,2663,15775
07-04-2020,23 - 00,946,1912,9568,2503,14929
08-04-2020,00 - 01,1111,1631,8982,2374,14098
08-04-2020,01 - 02,1133,1618,8809,2323,13883
08-04-2020,02 - 03,1148,1780,8817,2355,14100
08-04-2020,03 - 04,1150,1854,8872,2454,14330
08-04-2020,04 - 05,1138,1794,9019,2534,14485
08-04-2020,05 - 06,1174,1758,9485,2710,15127
08-04-2020,06 - 07,1186,1839,10273,2984,16282
08-04-2020,07 - 08,1326,2020,10936,3173,17455
08-04-2020,08 - 09,1211,2036,11033,3169,17449
08-04-2020,09 - 10,1311,1961,10813,3113,17198
08-04-2020,10 - 11,1345,1997,10539,2934,16815
08-04-2020,11 - 12,1206,1916,10292,2863,16277
08-04-2020,12 - 13,1148,1867,10236,2807,16058
08-04-2020,13 - 14,1015,1922,9979,2805,15721
08-04-2020,14 - 15,1095,1808,9808,2760,15471
08-04-2020,15 - 16,1138,1951,9810,2668,15567
08-04-2020,16 - 17,1150,1907,9744,2618,15419
08-04-2020,17 - 18,1155,1887,9819,2672,15533
08-04-2020,18 - 19,1171,1964,9742,2704,15581
08-04-2020,19 - 20,1253,2037,9803,2763,15856
08-04-2020,20 - 21,1269,2081,10084,2756,16190
08-04-2020,21 - 22,1093,1864,9673,2673,15303
08-04-2020,22 - 23,1067,1754,9126,2509,14456
08-04-2020,23 - 00,1195,1772,8585,2385,13937
09-04-2020,00 - 01,1119,1895,8414,2281,13709
09-04-2020,01 - 02,1142,1916,8362,2128,13548
09-04-2020,02 - 03,1123,1877,8229,2163,13392
09-04-2020,03 - 04,1144,1812,8306,2225,13487
09-04-2020,04 - 05,1161,1786,8445,2337,13729
09-04-2020,05 - 06,1138,1792,8905,2409,14244
09-04-2020,06 - 07,1231,1872,9514,2672,15289
09-04-2020,07 - 08,1257,1962,10099,3015,16333
09-04-2020,08 - 09,1288,2047,10253,3057,16645
09-04-2020,09 - 10,1209,1970,10213,3046,16438
09-04-2020,10 - 11,1202,2070,10156,2995,16423
09-04-2020,11 - 12,1342,2160,10162,2919,16583
09-04-2020,12 - 13,1439,2131,9912,2750,16232
09-04-2020,13 - 14,1300,1989,9754,2664,15707
09-04-2020,14 - 15,1191,2036,9693,2589,15509
09-04-2020,15 - 16,1231,1925,9576,2563,15295
09-04-2020,16 - 17,1237,1883,9583,2519,15222
09-04-2020,17 - 18,1109,1980,9773,2590,15452
09-04-2020,18 - 19,1279,2070,9813,2627,15789
09-04-2020,19 - 20,1278,2055,9961,2730,16024
09-04-2020,20 - 21,1336,1953,9992,2837,16118
09-04-2020,21 - 22,1330,1921,9540,2714,15505
09-04-2020,22 - 23,1233,1834,9095,2528,14690
09-04-2020,23 - 00,1178,1969,8811,2415,14373
10-04-2020,00 - 01,1156,2015,8581,2352,14104
10-04-2020,01 - 02,1194,1869,8405,2293,13761
10-04-2020,02 - 03,1229,1821,8318,2278,13646
10-04-2020,03 - 04,1102,1877,8361,2327,13667
10-04-2020,04 - 05,1102,1909,8503,2408,13922
10-04-2020,05 - 06,1167,1855,8862,2477,14361
10-04-2020,06 - 07,1238,1864,9184,2576,14862
10-04-2020,07 - 08,1220,2074,9399,2636,15329
10-04-2020,08 - 09,1175,1964,9528,2653,15320
10-04-2020,09 - 10,1325,1714,9542,2648,15229
10-04-2020,10 - 11,1198,1786,9520,2596,15100
10-04-2020,11 - 12,1178,1747,9380,2536,14841
10-04-2020,12 - 13,1141,1946,9185,2470,14742
10-04-2020,13 - 14,1019,1962,8972,2354,14307
10-04-2020,14 - 15,1012,1924,8855,2282,14073
10-04-2020,15 - 16,1069,1838,8759,2252,13918
10-04-2020,16 - 17,1133,1837,8940,2289,14199
10-04-2020,17 - 18,1375,1919,9060,2368,14722
10-04-2020,18 - 19,1323,2077,9213,2448,15061
10-04-2020,19 - 20,1175,1980,9293,2500,14948
10-04-2020,20 - 21,1264,2092,9482,2563,15401
10-04-2020,21 - 22,1381,1948,9383,2475,15187
10-04-2020,22 - 23,1151,1981,9179,2398,14709
10-04-2020,23 - 00,1101,2052,8876,2318,14347
11-04-2020,00 - 01,1081,1721,8669,2294,13765
11-04-2020,01 - 02,1177,1623,8520,2272,13592
11-04-2020,02 - 03,1239,1585,8533,2256,13613
11-04-2020,03 - 04,1104,1683,8709,2284,13780
11-04-2020,04 - 05,1146,1868,8787,2334,14135
11-04-2020,05 - 06,1201,1688,8922,2412,14223
11-04-2020,06 - 07,1128,1820,8819,2444,14211
11-04-2020,07 - 08,1247,1948,8878,2444,14517
11-04-2020,08 - 09,1281,1906,9063,2450,14700
11-04-2020,09 - 10,1258,1944,9088,2465,14755
11-04-2020,10 - 11,1213,1904,8999,2438,14554
11-04-2020,11 - 12,1136,1913,8910,2390,14349
11-04-2020,12 - 13,1158,1844,8774,2341,14117
11-04-2020,13 - 14,1121,1813,8767,2282,13983
11-04-2020,14 - 15,1063,1778,8712,2260,13813
11-04-2020,15 - 16,1171,1930,8693,2230,14024
11-04-2020,16 - 17,1149,1945,8912,2292,14298
11-04-2020,17 - 18,1207,1924,9232,2421,14784
11-04-2020,18 - 19,1219,1904,9132,2494,14749
11-04-2020,19 - 20,1245,1813,9085,2505,14648
11-04-2020,20 - 21,1253,1637,9279,2584,14753
11-04-2020,21 - 22,1195,1760,9019,2536,14510
11-04-2020,22 - 23,1094,1804,8765,2431,14094
11-04-2020,23 - 00,970,1827,8321,2287,13405
12-04-2020,00 - 01,1011,1757,8016,2229,13013
12-04-2020,01 - 02,1108,1691,7855,2192,12846
12-04-2020,02 - 03,988,1722,7761,2133,12604
12-04-2020,03 - 04,895,1805,7768,2075,12543
12-04-2020,04 - 05,1013,1735,7798,2051,12597
12-04-2020,05 - 06,1135,1537,7858,2090,12620
12-04-2020,06 - 07,1169,1549,7821,2082,12621
12-04-2020,07 - 08,1290,1619,7968,2152,13029
12-04-2020,08 - 09,1209,1839,8298,2243,13589
12-04-2020,09 - 10,1128,1791,8780,2344,14043
12-04-2020,10 - 11,1152,1795,9028,2419,14394
12-04-2020,11 - 12,1199,1807,9231,2381,14618
12-04-2020,12 - 13,1194,1787,9136,2280,14397
12-04-2020,13 - 14,1286,1871,8765,2108,14030
12-04-2020,14 - 15,1251,1826,8466,1961,13504
12-04-2020,15 - 16,1264,1792,8392,1953,13401
12-04-2020,16 - 17,1206,1678,8391,2003,13278
12-04-2020,17 - 18,1169,1929,8802,2155,14055
12-04-2020,18 - 19,1145,1847,8909,2225,14126
12-04-2020,19 - 20,1214,1908,8930,2288,14340
12-04-2020,20 - 21,1259,1925,9112,2440,14736
12-04-2020,21 - 22,1334,1884,8947,2393,14558
12-04-2020,22 - 23,1032,1811,8677,2256,13776
12-04-2020,23 - 00,936,1724,8432,2114,13206
13-04-2020,00 - 01,1144,1771,8183,2047,13145
13-04-2020,01 - 02,1072,1814,8035,2024,12945
13-04-2020,02 - 03,1110,1748,7938,2042,12838
13-04-2020,03 - 04,1123,1686,8167,2082,13058
13-04-2020,04 - 05,1166,1717,8348,2169,13400
13-04-2020,05 - 06,1208,1760,8532,2283,13783
13-04-2020,06 - 07,1220,1825,8538,2379,13962
13-04-2020,07 - 08,1175,1910,8756,2405,14246
13-04-2020,08 - 09,1302,1968,9033,2349,14652
13-04-2020,09 - 10,1331,1975,9307,2365,14978
13-04-2020,10 - 11,1320,2012,9477,2506,15315
13-04-2020,11 - 12,1315,2008,9576,2555,15454
13-04-2020,12 - 13,1282,2034,9550,2618,15484
13-04-2020,13 - 14,1311,2034,9491,2605,15441
13-04-2020,14 - 15,1293,1957,9504,2504,15258
13-04-2020,15 - 16,1269,1943,9493,2456,15161
13-04-2020,16 - 17,1292,1945,9579,2521,15337
13-04-2020,17 - 18,1265,2026,9827,2674,15792
13-04-2020,18 - 19,1288,2101,9995,2818,16202
13-04-2020,19 - 20,1308,2088,10081,2876,16353
13-04-2020,20 - 21,1400,2088,10332,2920,16740
13-04-2020,21 - 22,1381,2075,10128,2888,16472
13-04-2020,22 - 23,1302,2022,9692,2707,15723
13-04-2020,23 - 00,1248,2003,9337,2515,15103
14-04-2020,00 - 01,1341,1972,9116,2440,14869
14-04-2020,01 - 02,1107,1975,9050,2461,14593
14-04-2020,02 - 03,1146,1995,9130,2483,14754
14-04-2020,03 - 04,1098,1968,9232,2558,14856
14-04-2020,04 - 05,1149,1936,9409,2580,15074
14-04-2020,05 - 06,1100,1933,9600,2742,15375
14-04-2020,06 - 07,1070,2048,10580,3034,16732
14-04-2020,07 - 08,1084,1941,11406,3261,17692
14-04-2020,08 - 09,1194,1998,11508,3279,17979
14-04-2020,09 - 10,1229,2179,11208,3206,17822
14-04-2020,10 - 11,1225,2055,10973,3171,17424
14-04-2020,11 - 12,1224,2166,10722,3006,17118
14-04-2020,12 - 13,1104,2128,10638,2908,16778
14-04-2020,13 - 14,1178,2326,10427,2957,16888
14-04-2020,14 - 15,1227,2127,10396,2873,16623
14-04-2020,15 - 16,1299,2157,10365,2829,16650
14-04-2020,16 - 17,1323,1964,10135,2773,16195
14-04-2020,17 - 18,1283,1692,10457,2805,16237
14-04-2020,18 - 19,1215,1708,10624,2935,16482
14-04-2020,19 - 20,1225,1897,10584,3074,16780
14-04-2020,20 - 21,1160,1889,10598,3092,16739
14-04-2020,21 - 22,1060,1804,10347,2890,16101
14-04-2020,22 - 23,1106,1744,9788,2671,15309
14-04-2020,23 - 00,1207,1757,9195,2525,14684
15-04-2020,00 - 01,1137,1728,8944,2403,14212
15-04-2020,01 - 02,1040,1724,8739,2360,13863
15-04-2020,02 - 03,1064,1758,8654,2369,13845
15-04-2020,03 - 04,1135,1811,8695,2403,14044
15-04-2020,04 - 05,1251,1838,8807,2422,14318
15-04-2020,05 - 06,1245,1967,9136,2563,14911
15-04-2020,06 - 07,1062,2268,9922,2833,16085
15-04-2020,07 - 08,1056,2165,10621,3132,16974
15-04-2020,08 - 09,1188,2167,10717,3237,17309
15-04-2020,09 - 10,1236,2088,10504,3286,17114
15-04-2020,10 - 11,1272,2184,10409,3280,17145
15-04-2020,11 - 12,1325,2325,10322,3209,17181
15-04-2020,12 - 13,1318,2294,10066,3085,16763
15-04-2020,13 - 14,1254,2149,9761,3020,16184
15-04-2020,14 - 15,1214,2167,9570,2930,15881
15-04-2020,15 - 16,1136,1921,9404,2855,15316
15-04-2020,16 - 17,1137,1794,9489,2770,15190
15-04-2020,17 - 18,1224,1944,9763,2826,15757
15-04-2020,18 - 19,1243,1949,9763,2860,15815
15-04-2020,19 - 20,1223,1957,9809,2864,15853
15-04-2020,20 - 21,1200,1961,9787,2897,15845
15-04-2020,21 - 22,1274,1674,9587,2855,15390
15-04-2020,22 - 23,1299,1638,9050,2620,14607
15-04-2020,23 - 00,1195,1924,8692,2512,14323
16-04-2020,00 - 01,1252,2033,8378,2400,14063
16-04-2020,01 - 02,1176,1955,8226,2342,13699
16-04-2020,02 - 03,1116,1821,8129,2339,13405
16-04-2020,03 - 04,1131,1873,8124,2351,13479
16-04-2020,04 - 05,1191,1882,8239,2397,13709
16-04-2020,05 - 06,1169,1926,8573,2476,14144
16-04-2020,06 - 07,1256,1900,9364,2726,15246
16-04-2020,07 - 08,1181,2043,10168,3034,16426
16-04-2020,08 - 09,1179,2059,10242,3022,16502
16-04-2020,09 - 10,1244,2012,10225,2930,16411
16-04-2020,10 - 11,1220,1932,10282,2959,16393
16-04-2020,11 - 12,1188,2075,10438,2955,16656
16-04-2020,12 - 13,1261,1962,10313,2890,16426
16-04-2020,13 - 14,1182,1992,10074,2771,16019
16-04-2020,14 - 15,1062,2003,9937,2664,15666
16-04-2020,15 - 16,1099,1940,9928,2632,15599
16-04-2020,16 - 17,1223,2043,9936,2587,15789
16-04-2020,17 - 18,1172,2059,10169,2623,16023
16-04-2020,18 - 19,975,2061,10191,2642,15869
16-04-2020,19 - 20,1118,2204,10170,2704,16196
16-04-2020,20 - 21,1281,2147,10229,2779,16436
16-04-2020,21 - 22,1123,1969,10118,2747,15957
16-04-2020,22 - 23,1024,2068,9711,2565,15368
16-04-2020,23 - 00,1136,1977,9143,2364,14620
17-04-2020,00 - 01,1250,1796,8889,2260,14195
17-04-2020,01 - 02,1137,1793,8809,2248,13987
17-04-2020,02 - 03,1163,1821,8768,2265,14017
17-04-2020,03 - 04,1081,1873,8849,2359,14162
17-04-2020,04 - 05,1111,1829,9121,2410,14471
17-04-2020,05 - 06,1132,1766,9413,2528,14839
17-04-2020,06 - 07,1186,1804,10065,2754,15809
17-04-2020,07 - 08,1216,1899,10687,3040,16842
17-04-2020,08 - 09,1182,1991,10837,3113,17123
17-04-2020,09 - 10,1202,1917,10685,3011,16815
17-04-2020,10 - 11,1228,1961,10554,2993,16736
17-04-2020,11 - 12,1183,1833,10463,2913,16392
17-04-2020,12 - 13,1208,1849,10331,2796,16184
17-04-2020,13 - 14,1124,1823,10128,2712,15787
17-04-2020,14 - 15,1125,1857,9982,2648,15612
17-04-2020,15 - 16,1041,1899,9837,2573,15350
17-04-2020,16 - 17,1080,1844,9788,2536,15248
17-04-2020,17 - 18,1158,1876,9898,2564,15496
17-04-2020,18 - 19,1079,1984,9926,2590,15579
17-04-2020,19 - 20,1148,2006,9838,2613,15605
17-04-2020,20 - 21,1189,2010,9948,2637,15784
17-04-2020,21 - 22,1177,1942,9852,2592,15563
17-04-2020,22 - 23,1216,1848,9467,2462,14993
17-04-2020,23 - 00,1245,1797,9057,2390,14489
18-04-2020,00 - 01,1103,1825,8849,2214,13991
18-04-2020,01 - 02,1104,1715,8709,2187,13715
18-04-2020,02 - 03,1099,1669,8630,2242,13640
18-04-2020,03 - 04,1028,1894,8709,2282,13913
18-04-2020,04 - 05,1004,1956,8890,2308,14158
18-04-2020,05 - 06,1080,1814,9028,2363,14285
18-04-2020,06 - 07,1057,1789,9049,2357,14252
18-04-2020,07 - 08,1031,1844,9226,2432,14533
18-04-2020,08 - 09,1119,1856,9386,2568,14929
18-04-2020,09 - 10,1219,2073,9499,2617,15408
18-04-2020,10 - 11,1032,1797,9410,2547,14786
18-04-2020,11 - 12,941,1747,9388,2509,14585
18-04-2020,12 - 13,907,1930,9342,2421,14600
18-04-2020,13 - 14,1028,1793,9250,2337,14408
18-04-2020,14 - 15,1074,1816,9134,2315,14339
18-04-2020,15 - 16,1097,1812,9104,2312,14325
18-04-2020,16 - 17,1209,1807,9214,2406,14636
18-04-2020,17 - 18,1178,1888,9278,2480,14824
18-04-2020,18 - 19,1151,1920,9294,2544,14909
18-04-2020,19 - 20,1308,1932,9330,2582,15152
18-04-2020,20 - 21,1354,1817,9343,2559,15073
18-04-2020,21 - 22,1250,1669,9416,2528,14863
18-04-2020,22 - 23,1230,1753,9136,2446,14565
18-04-2020,23 - 00,1112,1742,8851,2309,14014
19-04-2020,00 - 01,1054,1803,8736,2305,13898
19-04-2020,01 - 02,1069,1636,8517,2284,13506
19-04-2020,02 - 03,1087,1642,8423,2332,13484
19-04-2020,03 - 04,1112,1725,8406,2396,13639
19-04-2020,04 - 05,1097,1713,8480,2398,13688
19-04-2020,05 - 06,1059,1687,8491,2406,13643
19-04-2020,06 - 07,1065,1566,8514,2387,13532
19-04-2020,07 - 08,1057,1648,8755,2417,13877
19-04-2020,08 - 09,1115,1812,8911,2464,14302
19-04-2020,09 - 10,1108,1788,8964,2450,14310
19-04-2020,10 - 11,1062,1624,8933,2430,14049
19-04-2020,11 - 12,1095,1640,8880,2422,14037
19-04-2020,12 - 13,1115,1482,8801,2364,13762
19-04-2020,13 - 14,1093,1642,8715,2315,13765
19-04-2020,14 - 15,1111,1725,8470,2254,13560
19-04-2020,15 - 16,1146,1757,8398,2188,13489
19-04-2020,16 - 17,1190,1634,8610,2200,13634
19-04-2020,17 - 18,1116,1687,8890,2308,14001
19-04-2020,18 - 19,1181,1789,9062,2359,14391
19-04-2020,19 - 20,1336,1805,9054,2398,14593
19-04-2020,20 - 21,1267,1551,9127,2493,14438
19-04-2020,21 - 22,1050,1603,9210,2466,14329
19-04-2020,22 - 23,1015,1421,8748,2349,13533
19-04-2020,23 - 00,1176,1622,8306,2234,13338
20-04-2020,00 - 01,1159,1416,8102,2208,12885
20-04-2020,01 - 02,947,1552,8050,2220,12769
20-04-2020,02 - 03,933,1512,7978,2212,12635
20-04-2020,03 - 04,1025,1617,8005,2240,12887
20-04-2020,04 - 05,997,1448,8153,2347,12945
20-04-2020,05 - 06,904,1417,8549,2537,13407
20-04-2020,06 - 07,988,1414,9331,2816,14549
20-04-2020,07 - 08,1194,1438,10078,3037,15747
20-04-2020,08 - 09,1239,1583,10299,3120,16241
20-04-2020,09 - 10,1125,1721,10173,3082,16101
20-04-2020,10 - 11,1069,1796,10084,3007,15956
20-04-2020,11 - 12,1060,1630,9935,2941,15566
20-04-2020,12 - 13,991,1737,9902,2882,15512
20-04-2020,13 - 14,1013,1808,9612,2849,15282
20-04-2020,14 - 15,1093,1802,9502,2791,15188
20-04-2020,15 - 16,1140,1683,9478,2739,15040
20-04-2020,16 - 17,1162,1536,9326,2616,14640
20-04-2020,17 - 18,1087,1588,9479,2658,14812
20-04-2020,18 - 19,1177,1718,9381,2674,14950
20-04-2020,19 - 20,1244,1852,9316,2691,15103
20-04-2020,20 - 21,1216,1933,9484,2683,15316
20-04-2020,21 - 22,1071,1850,9469,2688,15078
20-04-2020,22 - 23,960,1752,9015,2556,14283
20-04-2020,23 - 00,981,1803,8616,2383,13783
21-04-2020,00 - 01,1077,1577,8311,2267,13232
21-04-2020,01 - 02,940,1738,8053,2255,12986
21-04-2020,02 - 03,1064,1798,8059,2257,13178
21-04-2020,03 - 04,1087,1710,8211,2306,13314
21-04-2020,04 - 05,1111,1748,8479,2349,13687
21-04-2020,05 - 06,1273,1763,8814,2508,14358
21-04-2020,06 - 07,1327,1713,9578,2770,15388
21-04-2020,07 - 08,1266,1704,10153,2980,16103
21-04-2020,08 - 09,1248,1639,10188,3038,16113
21-04-2020,09 - 10,1139,1634,10009,2955,15737
21-04-2020,10 - 11,1080,1575,9785,2901,15341
21-04-2020,11 - 12,1016,1684,9692,2848,15240
21-04-2020,12 - 13,1081,1607,9683,2754,15125
21-04-2020,13 - 14,1033,1469,9263,2734,14499
21-04-2020,14 - 15,1035,1448,9143,2674,14300
21-04-2020,15 - 16,1192,1446,9354,2623,14615
21-04-2020,16 - 17,1120,1387,9348,2571,14426
21-04-2020,17 - 18,1109,1470,9414,2582,14575
21-04-2020,18 - 19,1145,1491,9368,2613,14617
21-04-2020,19 - 20,1213,1613,9233,2673,14732
21-04-2020,20 - 21,1152,1579,9372,2719,14822
21-04-2020,21 - 22,1053,1521,9112,2686,14372
21-04-2020,22 - 23,1104,1652,8698,2551,14005
21-04-2020,23 - 00,1087,1454,8259,2417,13217
22-04-2020,00 - 01,1074,1319,7857,2336,12586
22-04-2020,01 - 02,1071,1290,7665,2295,12321
22-04-2020,02 - 03,1045,1237,7634,2298,12214
22-04-2020,03 - 04,1054,1300,7702,2318,12374
22-04-2020,04 - 05,982,1314,7902,2394,12592
22-04-2020,05 - 06,988,1358,8249,2527,13122
22-04-2020,06 - 07,1022,1452,9060,2746,14280
22-04-2020,07 - 08,985,1461,9787,2967,15200
22-04-2020,08 - 09,1097,1599,10037,3015,15748
22-04-2020,09 - 10,1107,1680,9950,2942,15679
22-04-2020,10 - 11,1141,1725,9771,2879,15516
22-04-2020,11 - 12,1123,1649,9619,2860,15251
22-04-2020,12 - 13,1038,1660,9463,2793,14954
22-04-2020,13 - 14,1003,1318,9265,2705,14291
22-04-2020,14 - 15,961,1327,9105,2655,14048
22-04-2020,15 - 16,899,1195,8948,2601,13643
22-04-2020,16 - 17,1115,1541,8979,2560,14195
22-04-2020,17 - 18,1201,1408,9232,2667,14508
22-04-2020,18 - 19,1187,1305,9135,2652,14279
22-04-2020,19 - 20,1141,1431,9066,2650,14288
22-04-2020,20 - 21,1122,1243,9077,2626,14068
22-04-2020,21 - 22,1117,1334,8914,2587,13952
22-04-2020,22 - 23,1124,1478,8294,2418,13314
22-04-2020,23 - 00,1012,1396,7814,2268,12490
23-04-2020,00 - 01,987,1250,7467,2199,11903
23-04-2020,01 - 02,986,1269,7400,2143,11798
23-04-2020,02 - 03,1083,1309,7470,2094,11956
23-04-2020,03 - 04,1089,1301,7508,2073,11971
23-04-2020,04 - 05,1080,1364,7721,2144,12309
23-04-2020,05 - 06,1078,1343,7916,2249,12586
23-04-2020,06 - 07,1117,1483,8648,2538,13786
23-04-2020,07 - 08,1113,1709,9432,2845,15099
23-04-2020,08 - 09,1135,1677,9675,2933,15420
23-04-2020,09 - 10,1128,1630,9548,2859,15165
23-04-2020,10 - 11,1126,1657,9498,2774,15055
23-04-2020,11 - 12,1030,1683,9547,2711,14971
23-04-2020,12 - 13,1057,1598,9439,2665,14759
23-04-2020,13 - 14,1119,1390,9226,2655,14390
23-04-2020,14 - 15,1141,1402,8984,2629,14156
23-04-2020,15 - 16,1052,1526,8968,2570,14116
23-04-2020,16 - 17,1107,1616,8884,2499,14106
23-04-2020,17 - 18,1087,1477,8885,2500,13949
23-04-2020,18 - 19,1097,1546,8856,2483,13982
23-04-2020,19 - 20,1156,1685,8891,2476,14208
23-04-2020,20 - 21,1069,1618,8902,2491,14080
23-04-2020,21 - 22,1127,1397,8804,2518,13846
23-04-2020,22 - 23,1231,1561,8233,2327,13352
23-04-2020,23 - 00,1185,1610,7827,2170,12792
24-04-2020,00 - 01,1061,1441,7589,2099,12190
24-04-2020,01 - 02,1090,1387,7496,2070,12043
24-04-2020,02 - 03,1089,1244,7557,2064,11954
24-04-2020,03 - 04,1059,1242,7493,2077,11871
24-04-2020,04 - 05,1085,1378,7539,2077,12079
24-04-2020,05 - 06,1155,1428,7759,2161,12503
24-04-2020,06 - 07,1168,1836,8592,2389,13985
24-04-2020,07 - 08,1208,1945,9549,2660,15362
24-04-2020,08 - 09,1187,2004,9889,2769,15849
24-04-2020,09 - 10,1236,1999,9817,2691,15743
24-04-2020,10 - 11,1178,1918,9788,2608,15492
24-04-2020,11 - 12,1142,1957,9773,2585,15457
24-04-2020,12 - 13,1313,1920,9739,2506,15478
24-04-2020,13 - 14,1204,1704,9529,2393,14830
24-04-2020,14 - 15,1132,1811,9306,2347,14596
24-04-2020,15 - 16,1205,1678,9230,2346,14459
24-04-2020,16 - 17,1060,1650,9387,2282,14379
24-04-2020,17 - 18,837,1638,9489,2347,14311
24-04-2020,18 - 19,1019,1711,9537,2378,14645
24-04-2020,19 - 20,1114,1668,9392,2348,14522
24-04-2020,20 - 21,1083,1486,9126,2320,14015
24-04-2020,21 - 22,1189,1530,8861,2292,13872
24-04-2020,22 - 23,1045,1487,8424,2188,13144
24-04-2020,23 - 00,980,1501,8040,2138,12659
25-04-2020,00 - 01,1132,1440,7744,2183,12499
25-04-2020,01 - 02,1311,1350,7584,2092,12337
25-04-2020,02 - 03,1177,1360,7520,1977,12034
25-04-2020,03 - 04,968,1303,7524,1960,11755
25-04-2020,04 - 05,1043,1230,7498,2000,11771
25-04-2020,05 - 06,1155,1129,7503,2015,11802
25-04-2020,06 - 07,1038,1255,7802,2036,12131
25-04-2020,07 - 08,1160,1476,8116,2129,12881
25-04-2020,08 - 09,1095,1413,8324,2307,13139
25-04-2020,09 - 10,1133,1450,8691,2424,13698
25-04-2020,10 - 11,1287,1508,8830,2368,13993
25-04-2020,11 - 12,1188,1551,8920,2340,13999
25-04-2020,12 - 13,1216,1699,8878,2306,14099
25-04-2020,13 - 14,1183,1563,8847,2228,13821
25-04-2020,14 - 15,1119,1428,8680,2143,13370
25-04-2020,15 - 16,1112,1338,8545,2044,13039
25-04-2020,16 - 17,1082,1562,8581,2113,13338
25-04-2020,17 - 18,1056,1551,8893,2263,13763
25-04-2020,18 - 19,1165,1463,9028,2360,14016
25-04-2020,19 - 20,1303,1461,8962,2451,14177
25-04-2020,20 - 21,1158,1418,8904,2479,13959
25-04-2020,21 - 22,1188,1454,8863,2451,13956
25-04-2020,22 - 23,1134,1534,8585,2337,13590
25-04-2020,23 - 00,946,1529,8168,2247,12890
26-04-2020,00 - 01,1072,1406,7944,2154,12576
26-04-2020,01 - 02,1186,1405,7862,2084,12537
26-04-2020,02 - 03,1192,1461,7776,2044,12473
26-04-2020,03 - 04,1201,1461,7751,2044,12457
26-04-2020,04 - 05,1144,1501,7805,2106,12556
26-04-2020,05 - 06,1159,1462,7763,2158,12542
26-04-2020,06 - 07,1162,1558,7848,2126,12694
26-04-2020,07 - 08,1163,1645,8065,2195,13068
26-04-2020,08 - 09,1210,1579,8399,2243,13431
26-04-2020,09 - 10,1188,1565,8552,2311,13616
26-04-2020,10 - 11,1149,1544,8767,2280,13740
26-04-2020,11 - 12,1225,1555,8801,2303,13884
26-04-2020,12 - 13,1180,1642,8708,2272,13802
26-04-2020,13 - 14,1126,1687,8526,2220,13559
26-04-2020,14 - 15,1163,1618,8444,2178,13403
26-04-2020,15 - 16,1135,1508,8469,2125,13237
26-04-2020,16 - 17,1248,1584,8512,2158,13502
26-04-2020,17 - 18,1241,1633,8707,2280,13861
26-04-2020,18 - 19,1114,1660,8992,2404,14170
26-04-2020,19 - 20,1116,1615,9025,2440,14196
26-04-2020,20 - 21,1231,1676,9188,2453,14548
26-04-2020,21 - 22,1121,1596,9184,2420,14321
26-04-2020,22 - 23,1169,1681,8799,2291,13940
26-04-2020,23 - 00,1142,1636,8502,2188,13468
27-04-2020,00 - 01,1024,1614,8261,2100,12999
27-04-2020,01 - 02,1058,1546,8175,2076,12855
27-04-2020,02 - 03,999,1559,8187,2097,12842
27-04-2020,03 - 04,970,1587,8261,2139,12957
27-04-2020,04 - 05,1009,1601,8415,2239,13264
27-04-2020,05 - 06,1103,1602,8568,2324,13597
27-04-2020,06 - 07,1175,1677,9480,2591,14923
27-04-2020,07 - 08,1209,1747,10253,2853,16062
27-04-2020,08 - 09,1210,1758,10294,2944,16206
27-04-2020,09 - 10,1120,1830,10332,2894,16176
27-04-2020,10 - 11,1116,1761,10529,2930,16336
27-04-2020,11 - 12,1138,1782,10615,2902,16437
27-04-2020,12 - 13,1129,1830,10665,2907,16531
27-04-2020,13 - 14,1138,1784,10520,2928,16370
27-04-2020,14 - 15,1023,1818,10363,2902,16106
27-04-2020,15 - 16,1043,1858,10552,2891,16344
27-04-2020,16 - 17,1032,1836,10609,2737,16214
27-04-2020,17 - 18,979,1882,10849,2798,16508
27-04-2020,18 - 19,1013,1805,10810,2831,16459
27-04-2020,19 - 20,1023,1838,10673,2787,16321
27-04-2020,20 - 21,1040,1742,10543,2728,16053
27-04-2020,21 - 22,1076,1734,10320,2686,15816
27-04-2020,22 - 23,1153,1814,9869,2536,15372
