,Hours,SE1,SE2,SE3,SE4,SE
21-01-2019,19 - 20,1683,2863,14918,4046,23510
21-01-2019,20 - 21,1616,2805,14368,3879,22668
21-01-2019,21 - 22,1581,2658,13603,3690,21532
21-01-2019,22 - 23,1550,2682,12875,3463,20570
21-01-2019,23 - 00,1476,2520,12135,3213,19344
22-01-2019,00 - 01,1534,2401,11606,3013,18554
22-01-2019,01 - 02,1452,2415,11436,2944,18247
22-01-2019,02 - 03,1419,2375,11334,2907,18035
22-01-2019,03 - 04,1458,2387,11296,2898,18039
22-01-2019,04 - 05,1430,2445,11423,2957,18255
22-01-2019,05 - 06,1487,2690,11965,3185,19327
22-01-2019,06 - 07,1605,2873,13383,3619,21480
22-01-2019,07 - 08,1691,3008,14414,3992,23105
22-01-2019,08 - 09,1732,2913,14494,4024,23163
22-01-2019,09 - 10,1678,2929,14361,3983,22951
22-01-2019,10 - 11,1562,2889,14376,4014,22841
22-01-2019,11 - 12,1543,2763,14373,3996,22675
22-01-2019,12 - 13,1643,2735,14258,3962,22598
22-01-2019,13 - 14,1682,2756,14152,3960,22550
22-01-2019,14 - 15,1723,2779,14151,3963,22616
22-01-2019,15 - 16,1725,2792,14225,3974,22716
22-01-2019,16 - 17,1689,2890,14541,4026,23146
22-01-2019,17 - 18,1610,2925,14819,4119,23473
22-01-2019,18 - 19,1677,2896,14585,4029,23187
22-01-2019,19 - 20,1576,2854,14240,3917,22587
22-01-2019,20 - 21,1630,2808,13842,3745,22025
22-01-2019,21 - 22,1636,2697,13088,3592,21013
22-01-2019,22 - 23,1548,2619,12340,3412,19919
22-01-2019,23 - 00,1520,2475,11671,3157,18823
23-01-2019,00 - 01,1474,2436,11275,3051,18236
23-01-2019,01 - 02,1491,2405,11019,3001,17916
23-01-2019,02 - 03,1473,2364,11001,2966,17804
23-01-2019,03 - 04,1486,2347,11016,2952,17801
23-01-2019,04 - 05,1561,2340,11200,2969,18070
23-01-2019,05 - 06,1579,2386,11794,3185,18944
23-01-2019,06 - 07,1730,2590,13086,3655,21061
23-01-2019,07 - 08,1715,2746,14302,4068,22831
23-01-2019,08 - 09,1720,2723,14292,4155,22890
23-01-2019,09 - 10,1633,2813,14282,4186,22914
23-01-2019,10 - 11,1597,2832,14353,4174,22956
23-01-2019,11 - 12,1637,2852,14259,4108,22856
23-01-2019,12 - 13,1624,2796,14144,4023,22587
23-01-2019,13 - 14,1592,2817,14004,3969,22382
23-01-2019,14 - 15,1614,2836,13923,3953,22326
23-01-2019,15 - 16,1656,2867,14150,3991,22664
23-01-2019,16 - 17,1632,3028,15730,4106,24496
23-01-2019,17 - 18,1729,2948,16176,4230,25083
23-01-2019,18 - 19,1794,2911,15068,4082,23855
23-01-2019,19 - 20,1648,2685,14858,4009,23200
23-01-2019,20 - 21,1624,2787,14406,3873,22690
23-01-2019,21 - 22,1625,2847,13940,3714,22126
23-01-2019,22 - 23,1554,2539,13354,3475,20922
23-01-2019,23 - 00,1393,2592,12692,3269,19946
24-01-2019,00 - 01,1531,2523,12131,3075,19260
24-01-2019,01 - 02,1490,2402,11896,3058,18846
24-01-2019,02 - 03,1460,2381,11812,3064,18717
24-01-2019,03 - 04,1485,2335,11943,3072,18835
24-01-2019,04 - 05,1512,2327,12322,3136,19297
24-01-2019,05 - 06,1592,2218,12775,3381,19966
24-01-2019,06 - 07,1616,2513,14327,3812,22268
24-01-2019,07 - 08,1749,2583,15698,4259,24289
24-01-2019,08 - 09,1703,2568,15701,4261,24233
24-01-2019,09 - 10,1635,2572,15582,4285,24074
24-01-2019,10 - 11,1623,2611,15510,4301,24045
24-01-2019,11 - 12,1675,2537,15292,4283,23787
24-01-2019,12 - 13,1644,2439,15052,4184,23319
24-01-2019,13 - 14,1622,2495,14817,4133,23067
24-01-2019,14 - 15,1593,2537,14691,4151,22972
24-01-2019,15 - 16,1598,2473,14883,4167,23121
24-01-2019,16 - 17,1552,2471,15467,4237,23727
24-01-2019,17 - 18,1600,2585,15696,4290,24171
24-01-2019,18 - 19,1569,2610,15339,4130,23648
24-01-2019,19 - 20,1552,2556,14944,4084,23136
24-01-2019,20 - 21,1519,2444,14417,3931,22311
24-01-2019,21 - 22,1476,2361,13837,3732,21406
24-01-2019,22 - 23,1430,2207,13019,3507,20163
24-01-2019,23 - 00,1423,2284,12411,3293,19411
25-01-2019,00 - 01,1396,2274,12092,3210,18972
25-01-2019,01 - 02,1380,2199,11844,3194,18617
25-01-2019,02 - 03,1334,2231,11673,3166,18404
25-01-2019,03 - 04,1332,2204,11625,3203,18364
25-01-2019,04 - 05,1350,2213,11869,3288,18720
25-01-2019,05 - 06,1302,2354,12409,3494,19559
25-01-2019,06 - 07,1561,2506,13717,3909,21693
25-01-2019,07 - 08,1565,2533,14694,4225,23017
25-01-2019,08 - 09,1521,2611,14967,4370,23469
25-01-2019,09 - 10,1535,2618,14861,4406,23420
25-01-2019,10 - 11,1555,2694,14767,4449,23465
25-01-2019,11 - 12,1586,2636,14748,4443,23413
25-01-2019,12 - 13,1554,2708,14553,4387,23202
25-01-2019,13 - 14,1546,2605,14231,4361,22743
25-01-2019,14 - 15,1573,2671,14153,4285,22682
25-01-2019,15 - 16,1568,2742,14143,4243,22696
25-01-2019,16 - 17,1620,2780,14603,4297,23300
25-01-2019,17 - 18,1586,2861,14835,4365,23647
25-01-2019,18 - 19,1460,2836,14611,4275,23182
25-01-2019,19 - 20,1457,2759,14182,4114,22512
25-01-2019,20 - 21,1494,2682,13530,3920,21626
25-01-2019,21 - 22,1517,2544,12984,3742,20787
25-01-2019,22 - 23,1591,2481,12465,3571,20108
25-01-2019,23 - 00,1366,2374,11952,3386,19078
26-01-2019,00 - 01,1349,2289,11510,3210,18358
26-01-2019,01 - 02,1397,2247,11261,3151,18056
26-01-2019,02 - 03,1308,2191,11181,3081,17761
26-01-2019,03 - 04,1317,2292,11151,3084,17844
26-01-2019,04 - 05,1329,2385,11220,3106,18040
26-01-2019,05 - 06,1348,2435,11368,3178,18329
26-01-2019,06 - 07,1296,2484,11686,3310,18776
26-01-2019,07 - 08,1448,2549,12237,3411,19645
26-01-2019,08 - 09,1477,2558,12654,3557,20246
26-01-2019,09 - 10,1572,2671,13245,3726,21214
26-01-2019,10 - 11,1633,2684,13508,3873,21698
26-01-2019,11 - 12,1544,2670,13603,3911,21728
26-01-2019,12 - 13,1532,2693,13565,3884,21674
26-01-2019,13 - 14,1553,2717,13356,3804,21430
26-01-2019,14 - 15,1513,2683,13214,3738,21148
26-01-2019,15 - 16,1520,2705,13375,3702,21302
26-01-2019,16 - 17,1544,2855,13859,3821,22079
26-01-2019,17 - 18,1576,2903,14123,3931,22533
26-01-2019,18 - 19,1539,2743,14022,3877,22181
26-01-2019,19 - 20,1471,2709,13615,3749,21544
26-01-2019,20 - 21,1464,2745,13131,3606,20946
26-01-2019,21 - 22,1452,2591,12683,3411,20137
26-01-2019,22 - 23,1484,2588,12210,3275,19557
26-01-2019,23 - 00,1443,2399,11871,3105,18818
27-01-2019,00 - 01,1359,2355,11799,3111,18624
27-01-2019,01 - 02,1348,2270,11729,3068,18415
27-01-2019,02 - 03,1341,2350,11592,3058,18341
27-01-2019,03 - 04,1319,2372,11606,2991,18288
27-01-2019,04 - 05,1330,2409,11676,2985,18400
27-01-2019,05 - 06,1352,2372,11834,3063,18621
27-01-2019,06 - 07,1382,2398,12173,3221,19174
27-01-2019,07 - 08,1405,2442,12602,3374,19823
27-01-2019,08 - 09,1437,2522,12871,3438,20268
27-01-2019,09 - 10,1451,2614,13406,3541,21012
27-01-2019,10 - 11,1497,2638,13742,3622,21499
27-01-2019,11 - 12,1503,2539,13843,3687,21572
27-01-2019,12 - 13,1501,2566,13826,3688,21581
27-01-2019,13 - 14,1498,2516,13727,3666,21407
27-01-2019,14 - 15,1503,2531,13671,3638,21343
27-01-2019,15 - 16,1542,2575,13776,3637,21530
27-01-2019,16 - 17,1550,2738,14222,3773,22283
27-01-2019,17 - 18,1540,2661,14444,3897,22542
27-01-2019,18 - 19,1535,2732,14383,3850,22500
27-01-2019,19 - 20,1519,2741,14054,3747,22061
27-01-2019,20 - 21,1457,2612,13577,3615,21261
27-01-2019,21 - 22,1410,2580,13145,3476,20611
27-01-2019,22 - 23,1460,2517,12590,3325,19892
27-01-2019,23 - 00,1376,2417,11951,3101,18845
28-01-2019,00 - 01,1373,2281,11759,3039,18452
28-01-2019,01 - 02,1396,2250,11615,3006,18267
28-01-2019,02 - 03,1390,2263,11559,2984,18196
28-01-2019,03 - 04,1393,2307,11600,2989,18289
28-01-2019,04 - 05,1388,2396,11797,3085,18666
28-01-2019,05 - 06,1536,2518,12307,3235,19596
28-01-2019,06 - 07,1586,2645,13514,3639,21384
28-01-2019,07 - 08,1640,2888,14750,4082,23360
28-01-2019,08 - 09,1554,2911,14904,4106,23475
28-01-2019,09 - 10,1518,2818,14693,4079,23108
28-01-2019,10 - 11,1524,2736,14651,4091,23002
28-01-2019,11 - 12,1512,2852,14662,4010,23036
28-01-2019,12 - 13,1508,2818,14598,3918,22842
28-01-2019,13 - 14,1463,2761,14534,3902,22660
28-01-2019,14 - 15,1513,2820,14500,3920,22753
28-01-2019,15 - 16,1680,2837,14582,3951,23050
28-01-2019,16 - 17,1684,2888,14824,3998,23394
28-01-2019,17 - 18,1624,2788,15049,4121,23582
28-01-2019,18 - 19,1557,2789,14855,4059,23260
28-01-2019,19 - 20,1414,2730,14450,3941,22535
28-01-2019,20 - 21,1551,2621,13930,3779,21881
28-01-2019,21 - 22,1494,2623,13253,3583,20953
28-01-2019,22 - 23,1379,2536,12531,3353,19799
28-01-2019,23 - 00,1363,2346,11968,3104,18781
29-01-2019,00 - 01,1371,2375,11585,3044,18375
29-01-2019,01 - 02,1390,2340,11387,2990,18107
29-01-2019,02 - 03,1383,2363,11326,2970,18042
29-01-2019,03 - 04,1333,2399,11345,2947,18024
29-01-2019,04 - 05,1365,2371,11505,3026,18267
29-01-2019,05 - 06,1456,2451,12104,3195,19206
29-01-2019,06 - 07,1636,2687,13346,3691,21360
29-01-2019,07 - 08,1623,2781,14582,4068,23054
29-01-2019,08 - 09,1523,2812,14737,4095,23167
29-01-2019,09 - 10,1500,2793,14850,4092,23235
29-01-2019,10 - 11,1486,2824,14757,4125,23192
29-01-2019,11 - 12,1520,2781,14628,4121,23050
29-01-2019,12 - 13,1578,2704,14499,4024,22805
29-01-2019,13 - 14,1550,2648,14344,3988,22530
29-01-2019,14 - 15,1520,2696,14325,3962,22503
29-01-2019,15 - 16,1545,2750,14426,4003,22724
29-01-2019,16 - 17,1597,2824,14893,4066,23380
29-01-2019,17 - 18,1624,2820,15364,4229,24037
29-01-2019,18 - 19,1576,2801,15324,4138,23839
29-01-2019,19 - 20,1501,2844,15064,4116,23525
29-01-2019,20 - 21,1455,2744,14794,3982,22975
29-01-2019,21 - 22,1420,2660,14215,3752,22047
29-01-2019,22 - 23,1274,2543,13412,3552,20781
29-01-2019,23 - 00,1291,2439,12776,3357,19863
30-01-2019,00 - 01,1311,2579,12436,3257,19583
30-01-2019,01 - 02,1340,2532,12348,3185,19405
30-01-2019,02 - 03,1395,2516,12348,3174,19433
30-01-2019,03 - 04,1408,2489,12402,3182,19481
30-01-2019,04 - 05,1364,2567,12676,3233,19840
30-01-2019,05 - 06,1405,2648,13266,3409,20728
30-01-2019,06 - 07,1569,2958,14659,3870,23056
30-01-2019,07 - 08,1755,3166,15785,4264,24970
30-01-2019,08 - 09,1586,3238,15982,4297,25103
30-01-2019,09 - 10,1563,3178,15891,4230,24862
30-01-2019,10 - 11,1495,3295,15925,4273,24988
30-01-2019,11 - 12,1512,3059,15833,4211,24615
30-01-2019,12 - 13,1505,2839,15650,4097,24091
30-01-2019,13 - 14,1501,2629,15588,4093,23811
30-01-2019,14 - 15,1497,2817,15534,4079,23927
30-01-2019,15 - 16,1520,2770,15533,4064,23887
30-01-2019,16 - 17,1552,2770,15865,4099,24286
30-01-2019,17 - 18,1581,2811,16312,4269,24973
30-01-2019,18 - 19,1554,2888,16085,4242,24769
30-01-2019,19 - 20,1516,2884,15678,4120,24198
30-01-2019,20 - 21,1520,2831,15152,3913,23416
30-01-2019,21 - 22,1519,2738,14452,3729,22438
30-01-2019,22 - 23,1452,2753,13730,3488,21423
30-01-2019,23 - 00,1448,2463,13125,3295,20331
31-01-2019,00 - 01,1430,2309,12660,3117,19516
31-01-2019,01 - 02,1441,2392,12402,3010,19245
31-01-2019,02 - 03,1364,2397,12297,3010,19068
31-01-2019,03 - 04,1388,2463,12379,3040,19270
31-01-2019,04 - 05,1388,2500,12500,3103,19491
31-01-2019,05 - 06,1523,2679,13077,3284,20563
31-01-2019,06 - 07,1754,2957,14311,3718,22740
31-01-2019,07 - 08,1711,3055,15367,4095,24228
31-01-2019,08 - 09,1607,3017,15479,4212,24315
31-01-2019,09 - 10,1618,2978,15527,4174,24297
31-01-2019,10 - 11,1620,2959,15531,4224,24334
31-01-2019,11 - 12,1609,2949,15356,4212,24126
31-01-2019,12 - 13,1650,2920,15170,4231,23971
31-01-2019,13 - 14,1603,2821,14866,4226,23516
31-01-2019,14 - 15,1601,2731,14744,4245,23321
31-01-2019,15 - 16,1578,2827,14968,4260,23633
31-01-2019,16 - 17,1600,2900,15211,4223,23934
31-01-2019,17 - 18,1680,3020,15515,4316,24531
31-01-2019,18 - 19,1657,2789,15324,4211,23981
31-01-2019,19 - 20,1613,2673,14876,4064,23226
31-01-2019,20 - 21,1604,2751,14293,3876,22524
31-01-2019,21 - 22,1570,2689,13609,3619,21487
31-01-2019,22 - 23,1537,2545,12794,3413,20289
31-01-2019,23 - 00,1513,2397,12171,3192,19273
01-02-2019,00 - 01,1400,2388,11680,3051,18519
01-02-2019,01 - 02,1414,2452,11422,2984,18272
01-02-2019,02 - 03,1381,2478,11288,2983,18130
01-02-2019,03 - 04,1391,2511,11341,2977,18220
01-02-2019,04 - 05,1450,2521,11515,3040,18526
01-02-2019,05 - 06,1501,2640,12058,3214,19413
01-02-2019,06 - 07,1578,2838,13274,3628,21318
01-02-2019,07 - 08,1600,2955,14439,4001,22995
01-02-2019,08 - 09,1639,2978,14639,4069,23325
01-02-2019,09 - 10,1611,2933,14674,4128,23346
01-02-2019,10 - 11,1650,2950,14747,4149,23496
01-02-2019,11 - 12,1651,2852,14659,4084,23246
01-02-2019,12 - 13,1671,2753,14626,4024,23074
01-02-2019,13 - 14,1650,2797,14416,3949,22812
01-02-2019,14 - 15,1648,2816,14215,3874,22553
01-02-2019,15 - 16,1669,2885,14085,3856,22495
01-02-2019,16 - 17,1690,3010,14353,3858,22911
01-02-2019,17 - 18,1759,3137,14711,4020,23627
01-02-2019,18 - 19,1690,3047,14305,3962,23004
01-02-2019,19 - 20,1564,2915,13645,3782,21906
01-02-2019,20 - 21,1564,2767,12969,3523,20823
01-02-2019,21 - 22,1520,2665,12460,3328,19973
01-02-2019,22 - 23,1538,2516,11812,3208,19074
01-02-2019,23 - 00,1397,2469,11412,3077,18355
02-02-2019,00 - 01,1471,2630,11092,2944,18137
02-02-2019,01 - 02,1486,2701,10864,2852,17903
02-02-2019,02 - 03,1507,2669,10649,2868,17693
02-02-2019,03 - 04,1531,2687,10577,2896,17691
02-02-2019,04 - 05,1542,2705,10615,2912,17774
02-02-2019,05 - 06,1549,2689,10701,2969,17908
02-02-2019,06 - 07,1552,2717,11051,3074,18394
02-02-2019,07 - 08,1543,2740,11480,3257,19020
02-02-2019,08 - 09,1626,2835,11885,3379,19725
02-02-2019,09 - 10,1713,2871,12460,3557,20601
02-02-2019,10 - 11,1594,2840,12855,3618,20907
02-02-2019,11 - 12,1581,2846,12983,3720,21130
02-02-2019,12 - 13,1562,2842,13046,3787,21237
02-02-2019,13 - 14,1531,2717,12908,3703,20859
02-02-2019,14 - 15,1550,2662,12943,3571,20726
02-02-2019,15 - 16,1600,2686,12990,3494,20770
02-02-2019,16 - 17,1639,2778,13383,3613,21413
02-02-2019,17 - 18,1691,2864,13822,3801,22178
02-02-2019,18 - 19,1634,2852,13750,3739,21975
02-02-2019,19 - 20,1668,2773,13401,3605,21447
02-02-2019,20 - 21,1541,2745,12901,3331,20518
02-02-2019,21 - 22,1504,2688,12366,3183,19741
02-02-2019,22 - 23,1600,2566,12049,3055,19270
02-02-2019,23 - 00,1387,2503,11690,2873,18453
03-02-2019,00 - 01,1410,2401,11406,2847,18064
03-02-2019,01 - 02,1456,2522,11227,2827,18032
03-02-2019,02 - 03,1480,2454,11125,2812,17871
03-02-2019,03 - 04,1481,2451,11125,2824,17881
03-02-2019,04 - 05,1460,2454,11145,2855,17914
03-02-2019,05 - 06,1461,2447,11241,2840,17989
03-02-2019,06 - 07,1477,2511,11653,2897,18538
03-02-2019,07 - 08,1520,2588,12011,3002,19121
03-02-2019,08 - 09,1592,2609,12398,3125,19724
03-02-2019,09 - 10,1581,2706,13005,3282,20574
03-02-2019,10 - 11,1556,2800,13425,3407,21188
03-02-2019,11 - 12,1582,2821,13629,3559,21591
03-02-2019,12 - 13,1594,2836,13688,3588,21706
03-02-2019,13 - 14,1618,2782,13511,3520,21431
03-02-2019,14 - 15,1590,2769,13560,3466,21385
03-02-2019,15 - 16,1553,2814,13546,3472,21385
03-02-2019,16 - 17,1577,2972,14012,3604,22165
03-02-2019,17 - 18,1689,2975,14789,3872,23325
03-02-2019,18 - 19,1746,2851,14931,3891,23419
03-02-2019,19 - 20,1565,2738,14714,3818,22835
03-02-2019,20 - 21,1575,2731,14349,3587,22242
03-02-2019,21 - 22,1556,2594,13773,3452,21375
03-02-2019,22 - 23,1453,2504,13241,3349,20547
03-02-2019,23 - 00,1438,2540,12870,3253,20101
04-02-2019,00 - 01,1448,2508,12551,3152,19659
04-02-2019,01 - 02,1402,2523,12361,3038,19324
04-02-2019,02 - 03,1418,2485,12314,3018,19235
04-02-2019,03 - 04,1426,2420,12248,3054,19148
04-02-2019,04 - 05,1406,2400,12508,3129,19443
04-02-2019,05 - 06,1420,2463,13112,3329,20324
04-02-2019,06 - 07,1564,2704,14405,3789,22462
04-02-2019,07 - 08,1508,2870,15406,4177,23961
04-02-2019,08 - 09,1589,2825,15595,4224,24233
04-02-2019,09 - 10,1536,2922,15578,4191,24227
04-02-2019,10 - 11,1512,2971,15351,4124,23958
04-02-2019,11 - 12,1523,2903,15162,4042,23630
04-02-2019,12 - 13,1602,2803,14951,3962,23318
04-02-2019,13 - 14,1612,2751,14735,4013,23111
04-02-2019,14 - 15,1617,2675,14733,4021,23046
04-02-2019,15 - 16,1642,2713,14762,4014,23131
04-02-2019,16 - 17,1664,2826,14925,3941,23356
04-02-2019,17 - 18,1735,2891,15278,4033,23937
04-02-2019,18 - 19,1677,2734,15000,3986,23397
04-02-2019,19 - 20,1605,2690,14568,3868,22731
04-02-2019,20 - 21,1613,2695,14078,3760,22146
04-02-2019,21 - 22,1588,2680,13346,3616,21230
04-02-2019,22 - 23,1491,2516,12550,3358,19915
04-02-2019,23 - 00,1454,2493,11892,3190,19029
05-02-2019,00 - 01,1467,2466,11390,3095,18418
05-02-2019,01 - 02,1418,2484,11218,3054,18174
05-02-2019,02 - 03,1456,2413,11197,3043,18109
05-02-2019,03 - 04,1477,2364,11127,3031,17999
05-02-2019,04 - 05,1456,2510,11160,3107,18233
05-02-2019,05 - 06,1464,2501,11605,3267,18837
05-02-2019,06 - 07,1579,2703,12796,3685,20763
05-02-2019,07 - 08,1670,2959,13902,4143,22674
05-02-2019,08 - 09,1666,2912,14021,4082,22681
05-02-2019,09 - 10,1664,2920,14011,4002,22597
05-02-2019,10 - 11,1636,2889,14151,4020,22696
05-02-2019,11 - 12,1600,2832,14228,4000,22660
05-02-2019,12 - 13,1575,2755,14058,3902,22290
05-02-2019,13 - 14,1546,2743,13935,3898,22122
05-02-2019,14 - 15,1464,2658,13861,3881,21864
05-02-2019,15 - 16,1647,2511,13997,3884,22039
05-02-2019,16 - 17,1549,2585,14229,3867,22230
05-02-2019,17 - 18,1605,2675,14710,4062,23052
05-02-2019,18 - 19,1597,2507,14510,4045,22659
05-02-2019,19 - 20,1541,2481,14143,3887,22052
05-02-2019,20 - 21,1508,2421,13724,3730,21383
05-02-2019,21 - 22,1473,2360,13183,3550,20566
05-02-2019,22 - 23,1476,2242,12487,3324,19529
05-02-2019,23 - 00,1457,2194,11886,3145,18682
06-02-2019,00 - 01,1412,2330,11701,2977,18420
06-02-2019,01 - 02,1394,2271,11727,2904,18296
06-02-2019,02 - 03,1464,2340,11852,2918,18574
06-02-2019,03 - 04,1435,2288,12000,2929,18652
06-02-2019,04 - 05,1458,2291,12241,2969,18959
06-02-2019,05 - 06,1510,2430,12903,3181,20024
06-02-2019,06 - 07,1682,2593,14126,3650,22051
06-02-2019,07 - 08,1811,2827,15319,4060,24017
06-02-2019,08 - 09,1789,2945,15411,4069,24214
06-02-2019,09 - 10,1760,2929,15364,4052,24105
06-02-2019,10 - 11,1631,2941,15161,4098,23831
06-02-2019,11 - 12,1603,2897,15060,4058,23618
06-02-2019,12 - 13,1615,2721,14985,4051,23372
06-02-2019,13 - 14,1587,2793,14759,4069,23208
06-02-2019,14 - 15,1603,2824,14721,4100,23248
06-02-2019,15 - 16,1607,2874,14921,4142,23544
06-02-2019,16 - 17,1588,2770,15150,4158,23666
06-02-2019,17 - 18,1570,2747,15519,4232,24068
06-02-2019,18 - 19,1713,2635,15170,4133,23651
06-02-2019,19 - 20,1660,2527,14833,4020,23040
06-02-2019,20 - 21,1588,2391,14262,3904,22145
06-02-2019,21 - 22,1520,2237,13369,3683,20809
06-02-2019,22 - 23,1366,2282,12473,3406,19527
06-02-2019,23 - 00,1337,2190,11700,3201,18428
07-02-2019,00 - 01,1347,2092,11096,3003,17538
07-02-2019,01 - 02,1383,2088,10866,2883,17220
07-02-2019,02 - 03,1392,2140,10682,2824,17038
07-02-2019,03 - 04,1403,2060,10723,2845,17031
07-02-2019,04 - 05,1438,2082,10919,2880,17319
07-02-2019,05 - 06,1536,2114,11350,3038,18038
07-02-2019,06 - 07,1611,2135,12600,3442,19788
07-02-2019,07 - 08,1562,2339,13649,3845,21395
07-02-2019,08 - 09,1573,2343,13746,3889,21551
07-02-2019,09 - 10,1594,2312,13813,3870,21589
07-02-2019,10 - 11,1542,2321,13865,3896,21624
07-02-2019,11 - 12,1557,2538,13858,3870,21823
07-02-2019,12 - 13,1590,2631,13805,3820,21846
07-02-2019,13 - 14,1559,2582,13669,3791,21601
07-02-2019,14 - 15,1589,2532,13497,3764,21382
07-02-2019,15 - 16,1576,2534,13516,3774,21400
07-02-2019,16 - 17,1590,2624,13767,3829,21810
07-02-2019,17 - 18,1596,2612,14146,3967,22321
07-02-2019,18 - 19,1548,2579,14004,3978,22109
07-02-2019,19 - 20,1518,2345,13501,3872,21236
07-02-2019,20 - 21,1497,2246,12943,3633,20319
07-02-2019,21 - 22,1481,2219,12158,3462,19320
07-02-2019,22 - 23,1473,2144,11486,3292,18395
07-02-2019,23 - 00,1453,2201,10979,3035,17668
08-02-2019,00 - 01,1446,2107,10699,2982,17234
08-02-2019,01 - 02,1412,2174,10575,2891,17052
08-02-2019,02 - 03,1414,2189,10541,2844,16988
08-02-2019,03 - 04,1425,2202,10497,2845,16969
08-02-2019,04 - 05,1459,2341,10751,2875,17426
08-02-2019,05 - 06,1525,2482,11256,3021,18284
08-02-2019,06 - 07,1668,2688,12370,3403,20129
08-02-2019,07 - 08,1669,2740,13384,3801,21594
08-02-2019,08 - 09,1615,2700,13412,3888,21615
08-02-2019,09 - 10,1639,2698,13338,3881,21556
08-02-2019,10 - 11,1592,2618,13204,3857,21271
08-02-2019,11 - 12,1553,2573,13092,3813,21031
08-02-2019,12 - 13,1526,2509,12917,3745,20697
08-02-2019,13 - 14,1550,2501,12671,3681,20403
08-02-2019,14 - 15,1590,2442,12549,3669,20250
08-02-2019,15 - 16,1610,2492,12541,3624,20267
08-02-2019,16 - 17,1545,2546,12805,3630,20526
08-02-2019,17 - 18,1502,2583,13351,3720,21156
08-02-2019,18 - 19,1443,2516,13288,3616,20863
08-02-2019,19 - 20,1532,2369,12611,3399,19911
08-02-2019,20 - 21,1444,2292,11892,3219,18847
08-02-2019,21 - 22,1453,2230,11461,3057,18201
08-02-2019,22 - 23,1476,2152,11006,2889,17523
08-02-2019,23 - 00,1346,2063,10492,2794,16695
09-02-2019,00 - 01,1364,2031,10126,2730,16251
09-02-2019,01 - 02,1369,2060,9919,2680,16028
09-02-2019,02 - 03,1394,2077,9749,2629,15849
09-02-2019,03 - 04,1339,2079,9763,2643,15824
09-02-2019,04 - 05,1365,2109,9869,2655,15998
09-02-2019,05 - 06,1362,2062,9999,2723,16146
09-02-2019,06 - 07,1399,2185,10272,2823,16679
09-02-2019,07 - 08,1379,2309,10635,2957,17280
09-02-2019,08 - 09,1474,2377,11016,3066,17933
09-02-2019,09 - 10,1511,2431,11466,3162,18570
09-02-2019,10 - 11,1470,2466,11729,3240,18905
09-02-2019,11 - 12,1431,2427,11801,3302,18961
09-02-2019,12 - 13,1474,2347,11793,3314,18928
09-02-2019,13 - 14,1464,2318,11781,3259,18822
09-02-2019,14 - 15,1463,2310,11627,3206,18606
09-02-2019,15 - 16,1454,2286,11580,3240,18560
09-02-2019,16 - 17,1504,2369,11794,3275,18942
09-02-2019,17 - 18,1489,2436,12206,3483,19614
09-02-2019,18 - 19,1480,2445,12082,3379,19386
09-02-2019,19 - 20,1460,2316,11771,3262,18809
09-02-2019,20 - 21,1458,2258,11440,3123,18279
09-02-2019,21 - 22,1405,2151,11046,3045,17647
09-02-2019,22 - 23,1336,2120,10602,2926,16984
09-02-2019,23 - 00,1312,2181,10298,2794,16585
10-02-2019,00 - 01,1309,2206,9997,2732,16244
10-02-2019,01 - 02,1190,2187,9803,2677,15857
10-02-2019,02 - 03,1279,2117,9677,2633,15706
10-02-2019,03 - 04,1336,2038,9641,2620,15635
10-02-2019,04 - 05,1329,2085,9648,2624,15686
10-02-2019,05 - 06,1350,2096,9774,2734,15954
10-02-2019,06 - 07,1367,2143,10066,2807,16383
10-02-2019,07 - 08,1365,2136,10346,2901,16748
10-02-2019,08 - 09,1426,2195,10554,2945,17120
10-02-2019,09 - 10,1456,2244,11053,3043,17796
10-02-2019,10 - 11,1472,2212,11172,3029,17885
10-02-2019,11 - 12,1459,2110,11229,3120,17918
10-02-2019,12 - 13,1422,2106,11317,3220,18065
10-02-2019,13 - 14,1399,2057,11213,3270,17939
10-02-2019,14 - 15,1413,2135,11199,3251,17998
10-02-2019,15 - 16,1402,2151,11229,3202,17984
10-02-2019,16 - 17,1437,2240,11665,3256,18598
10-02-2019,17 - 18,1434,2256,12221,3396,19307
10-02-2019,18 - 19,1397,2266,12300,3357,19320
